anio,cuenca,concepto,cantidad_mm3,indice_tiempo,mes,tejas_match,tejas_found_in
2016,NEUQUINA,Tight gas,620679.2897951071,2016-01,1,False,
2016,ÑIRIHUAU,Producción convencional,0.0,2016-01,1,False,
2016,ÑIRIHUAU,Shale gas,0.0,2016-01,1,False,
2016,ÑIRIHUAU,Tight gas,0.0,2016-01,1,False,
2016,NORESTE,Producción convencional,0.0,2016-01,1,False,
2016,NORESTE,Shale gas,0.0,2016-01,1,False,
2016,NORESTE,Tight gas,0.0,2016-01,1,False,
2016,NOROESTE,Producción convencional,237345.674,2016-01,1,False,
2016,NOROESTE,Shale gas,0.0,2016-01,1,False,
2016,NOROESTE,Tight gas,0.0,2016-01,1,False,
2016,AUSTRAL,Producción convencional,773821.591615568,2016-02,2,False,
2016,AUSTRAL,Shale gas,0.0,2016-02,2,False,
2016,AUSTRAL,Tight gas,7226.471,2016-02,2,False,
2016,CAÑADON ASFALTO,Producción convencional,0.0,2016-02,2,False,
2016,CAÑADON ASFALTO,Shale gas,0.0,2016-02,2,False,
2016,CAÑADON ASFALTO,Tight gas,0.0,2016-02,2,False,
2016,CUYANA,Producción convencional,4133.48851,2016-02,2,False,
2016,CUYANA,Shale gas,0.0,2016-02,2,False,
2016,CUYANA,Tight gas,0.0,2016-02,2,False,
2016,DEL COLORADO,Producción convencional,0.0,2016-02,2,False,
2016,DEL COLORADO,Shale gas,0.0,2016-02,2,False,
2016,DEL COLORADO,Tight gas,0.0,2016-02,2,False,
2016,GOLFO SAN JORGE,Producción convencional,455833.22833116,2016-02,2,False,
2016,GOLFO SAN JORGE,Shale gas,64.73,2016-02,2,False,
2016,GOLFO SAN JORGE,Tight gas,0.0,2016-02,2,False,
2016,LOS BOLSONES,Producción convencional,0.0,2016-02,2,False,
2016,LOS BOLSONES,Shale gas,0.0,2016-02,2,False,
2016,LOS BOLSONES,Tight gas,0.0,2016-02,2,False,
2016,MALVINAS,Producción convencional,0.0,2016-02,2,False,
2016,MALVINAS,Shale gas,0.0,2016-02,2,False,
2016,MALVINAS,Tight gas,0.0,2016-02,2,False,
2016,NEUQUINA,Producción convencional,1319924.0979513896,2016-02,2,False,
2016,NEUQUINA,Shale gas,101044.017507049,2016-02,2,False,
2016,NEUQUINA,Tight gas,602148.2505510885,2016-02,2,False,
2016,ÑIRIHUAU,Producción convencional,0.0,2016-02,2,False,
2016,ÑIRIHUAU,Shale gas,0.0,2016-02,2,False,
2016,ÑIRIHUAU,Tight gas,0.0,2016-02,2,False,
2016,NORESTE,Producción convencional,0.0,2016-02,2,False,
2016,NORESTE,Shale gas,0.0,2016-02,2,False,
2016,NORESTE,Tight gas,0.0,2016-02,2,False,
2016,NOROESTE,Producción convencional,219300.393,2016-02,2,False,
2016,NOROESTE,Shale gas,0.0,2016-02,2,False,
2016,NOROESTE,Tight gas,0.0,2016-02,2,False,
2016,AUSTRAL,Producción convencional,864088.027710207,2016-03,3,False,
2016,AUSTRAL,Shale gas,0.0,2016-03,3,False,
2016,AUSTRAL,Tight gas,7761.004,2016-03,3,False,
2016,CAÑADON ASFALTO,Producción convencional,0.0,2016-03,3,False,
2016,CAÑADON ASFALTO,Shale gas,0.0,2016-03,3,False,
2016,CAÑADON ASFALTO,Tight gas,0.0,2016-03,3,False,
2016,CUYANA,Producción convencional,4593.56532,2016-03,3,False,
2016,CUYANA,Shale gas,0.0,2016-03,3,False,
2016,CUYANA,Tight gas,0.0,2016-03,3,False,
2016,DEL COLORADO,Producción convencional,0.0,2016-03,3,False,
2016,DEL COLORADO,Shale gas,0.0,2016-03,3,False,
2016,DEL COLORADO,Tight gas,0.0,2016-03,3,False,
2016,GOLFO SAN JORGE,Producción convencional,485398.923470377,2016-03,3,False,
2016,GOLFO SAN JORGE,Shale gas,63.66,2016-03,3,False,
2016,GOLFO SAN JORGE,Tight gas,0.0,2016-03,3,False,
2016,LOS BOLSONES,Producción convencional,0.0,2016-03,3,False,
2016,LOS BOLSONES,Shale gas,0.0,2016-03,3,False,
2016,LOS BOLSONES,Tight gas,0.0,2016-03,3,False,
2016,MALVINAS,Producción convencional,0.0,2016-03,3,False,
2016,MALVINAS,Shale gas,0.0,2016-03,3,False,
2016,MALVINAS,Tight gas,0.0,2016-03,3,False,
2016,NEUQUINA,Producción convencional,1408766.5858561005,2016-03,3,False,
2016,NEUQUINA,Shale gas,131002.790437,2016-03,3,False,
2016,NEUQUINA,Tight gas,653347.1631557033,2016-03,3,False,
2016,ÑIRIHUAU,Producción convencional,0.0,2016-03,3,False,
2016,ÑIRIHUAU,Shale gas,0.0,2016-03,3,False,
2016,ÑIRIHUAU,Tight gas,0.0,2016-03,3,False,
2017,NORESTE,Shale gas,0.0,2017-01,1,False,
2016,NORESTE,Producción convencional,0.0,2016-03,3,False,
2016,NORESTE,Shale gas,0.0,2016-03,3,False,
2016,NORESTE,Tight gas,0.0,2016-03,3,False,
2016,NOROESTE,Producción convencional,227001.3,2016-03,3,False,
2016,NOROESTE,Shale gas,0.0,2016-03,3,False,
2016,NOROESTE,Tight gas,0.0,2016-03,3,False,
2016,AUSTRAL,Producción convencional,889758.981805112,2016-04,4,False,
2016,AUSTRAL,Shale gas,0.0,2016-04,4,False,
2016,AUSTRAL,Tight gas,7119.399,2016-04,4,False,
2016,CAÑADON ASFALTO,Producción convencional,0.0,2016-04,4,False,
2016,CAÑADON ASFALTO,Shale gas,0.0,2016-04,4,False,
2016,CAÑADON ASFALTO,Tight gas,0.0,2016-04,4,False,
2016,CUYANA,Producción convencional,4355.6135,2016-04,4,False,
2016,CUYANA,Shale gas,0.0,2016-04,4,False,
2016,CUYANA,Tight gas,0.0,2016-04,4,False,
2016,DEL COLORADO,Producción convencional,0.0,2016-04,4,False,
2016,DEL COLORADO,Shale gas,0.0,2016-04,4,False,
2016,DEL COLORADO,Tight gas,0.0,2016-04,4,False,
2016,GOLFO SAN JORGE,Producción convencional,473441.26684245,2016-04,4,False,
2016,GOLFO SAN JORGE,Shale gas,66.81,2016-04,4,False,
2016,GOLFO SAN JORGE,Tight gas,0.0,2016-04,4,False,
2016,LOS BOLSONES,Producción convencional,0.0,2016-04,4,False,
2016,LOS BOLSONES,Shale gas,0.0,2016-04,4,False,
2016,LOS BOLSONES,Tight gas,0.0,2016-04,4,False,
2016,MALVINAS,Producción convencional,0.0,2016-04,4,False,
2016,MALVINAS,Shale gas,0.0,2016-04,4,False,
2016,MALVINAS,Tight gas,0.0,2016-04,4,False,
2016,NEUQUINA,Producción convencional,1295902.5692316552,2016-04,4,False,
2016,NEUQUINA,Shale gas,115369.59229,2016-04,4,False,
2016,NEUQUINA,Tight gas,682805.6739747758,2016-04,4,False,
2016,ÑIRIHUAU,Producción convencional,0.0,2016-04,4,False,
2016,ÑIRIHUAU,Shale gas,0.0,2016-04,4,False,
2016,ÑIRIHUAU,Tight gas,0.0,2016-04,4,False,
2016,NORESTE,Producción convencional,0.0,2016-04,4,False,
2016,NORESTE,Shale gas,0.0,2016-04,4,False,
2016,NORESTE,Tight gas,0.0,2016-04,4,False,
2016,NOROESTE,Producción convencional,218779.978,2016-04,4,False,
2016,NOROESTE,Shale gas,0.0,2016-04,4,False,
2016,NOROESTE,Tight gas,0.0,2016-04,4,False,
2016,AUSTRAL,Producción convencional,902553.77145,2016-05,5,False,
2016,AUSTRAL,Shale gas,0.0,2016-05,5,False,
2016,AUSTRAL,Tight gas,7096.147,2016-05,5,False,
2016,CAÑADON ASFALTO,Producción convencional,0.0,2016-05,5,False,
2016,CAÑADON ASFALTO,Shale gas,0.0,2016-05,5,False,
2016,CAÑADON ASFALTO,Tight gas,0.0,2016-05,5,False,
2016,CUYANA,Producción convencional,4270.42312,2016-05,5,False,
2016,CUYANA,Shale gas,0.0,2016-05,5,False,
2016,CUYANA,Tight gas,0.0,2016-05,5,False,
2016,DEL COLORADO,Producción convencional,0.0,2016-05,5,False,
2016,DEL COLORADO,Shale gas,0.0,2016-05,5,False,
2016,DEL COLORADO,Tight gas,0.0,2016-05,5,False,
2016,GOLFO SAN JORGE,Producción convencional,482597.101292266,2016-05,5,False,
2016,GOLFO SAN JORGE,Shale gas,9.69,2016-05,5,False,
2016,GOLFO SAN JORGE,Tight gas,0.0,2016-05,5,False,
2016,LOS BOLSONES,Producción convencional,0.0,2016-05,5,False,
2016,LOS BOLSONES,Shale gas,0.0,2016-05,5,False,
2016,LOS BOLSONES,Tight gas,0.0,2016-05,5,False,
2016,MALVINAS,Producción convencional,0.0,2016-05,5,False,
2016,MALVINAS,Shale gas,0.0,2016-05,5,False,
2016,MALVINAS,Tight gas,0.0,2016-05,5,False,
2016,NEUQUINA,Producción convencional,1357832.8749384594,2016-05,5,False,
2016,NEUQUINA,Shale gas,134339.639713,2016-05,5,False,
2016,NEUQUINA,Tight gas,731611.4279925775,2016-05,5,False,
2016,ÑIRIHUAU,Producción convencional,0.0,2016-05,5,False,
2016,ÑIRIHUAU,Shale gas,0.0,2016-05,5,False,
2016,ÑIRIHUAU,Tight gas,0.0,2016-05,5,False,
2016,NORESTE,Producción convencional,0.0,2016-05,5,False,
2016,NORESTE,Shale gas,0.0,2016-05,5,False,
2016,NORESTE,Tight gas,0.0,2016-05,5,False,
2016,NOROESTE,Producción convencional,232231.339,2016-05,5,False,
2016,NOROESTE,Shale gas,0.0,2016-05,5,False,
2016,NOROESTE,Tight gas,0.0,2016-05,5,False,
2016,AUSTRAL,Producción convencional,885671.341359,2016-06,6,False,
2016,AUSTRAL,Shale gas,0.0,2016-06,6,False,
2016,AUSTRAL,Tight gas,6811.196,2016-06,6,False,
2016,CAÑADON ASFALTO,Producción convencional,0.0,2016-06,6,False,
2016,CAÑADON ASFALTO,Shale gas,0.0,2016-06,6,False,
2016,CAÑADON ASFALTO,Tight gas,0.0,2016-06,6,False,
2016,CUYANA,Producción convencional,4112.96197,2016-06,6,False,
2016,CUYANA,Shale gas,0.0,2016-06,6,False,
2016,CUYANA,Tight gas,0.0,2016-06,6,False,
2016,DEL COLORADO,Producción convencional,0.0,2016-06,6,False,
2016,DEL COLORADO,Shale gas,0.0,2016-06,6,False,
2016,DEL COLORADO,Tight gas,0.0,2016-06,6,False,
2016,GOLFO SAN JORGE,Producción convencional,460442.034473208,2016-06,6,False,
2016,GOLFO SAN JORGE,Shale gas,225.38,2016-06,6,False,
2016,GOLFO SAN JORGE,Tight gas,0.0,2016-06,6,False,
2016,LOS BOLSONES,Producción convencional,0.0,2016-06,6,False,
2016,LOS BOLSONES,Shale gas,0.0,2016-06,6,False,
2016,LOS BOLSONES,Tight gas,0.0,2016-06,6,False,
2016,MALVINAS,Producción convencional,0.0,2016-06,6,False,
2016,MALVINAS,Shale gas,0.0,2016-06,6,False,
2016,MALVINAS,Tight gas,0.0,2016-06,6,False,
2016,NEUQUINA,Producción convencional,1294828.3186957617,2016-06,6,False,
2016,NEUQUINA,Shale gas,126054.998832,2016-06,6,False,
2016,NEUQUINA,Tight gas,720936.6243722182,2016-06,6,False,
2016,ÑIRIHUAU,Producción convencional,0.0,2016-06,6,False,
2016,ÑIRIHUAU,Shale gas,0.0,2016-06,6,False,
2016,ÑIRIHUAU,Tight gas,0.0,2016-06,6,False,
2016,NORESTE,Producción convencional,0.0,2016-06,6,False,
2016,NORESTE,Shale gas,0.0,2016-06,6,False,
2016,NORESTE,Tight gas,0.0,2016-06,6,False,
2016,NOROESTE,Producción convencional,222454.723,2016-06,6,False,
2016,NOROESTE,Shale gas,0.0,2016-06,6,False,
2016,NOROESTE,Tight gas,0.0,2016-06,6,False,
2016,AUSTRAL,Producción convencional,930420.697825,2016-07,7,False,
2016,AUSTRAL,Shale gas,0.0,2016-07,7,False,
2016,AUSTRAL,Tight gas,6892.167,2016-07,7,False,
2016,CAÑADON ASFALTO,Producción convencional,0.0,2016-07,7,False,
2016,CAÑADON ASFALTO,Shale gas,0.0,2016-07,7,False,
2016,CAÑADON ASFALTO,Tight gas,0.0,2016-07,7,False,
2016,CUYANA,Producción convencional,4434.79839,2016-07,7,False,
2016,CUYANA,Shale gas,0.0,2016-07,7,False,
2016,CUYANA,Tight gas,0.0,2016-07,7,False,
2016,DEL COLORADO,Producción convencional,0.0,2016-07,7,False,
2016,DEL COLORADO,Shale gas,0.0,2016-07,7,False,
2016,DEL COLORADO,Tight gas,0.0,2016-07,7,False,
2016,GOLFO SAN JORGE,Producción convencional,486481.702296403,2016-07,7,False,
2016,GOLFO SAN JORGE,Shale gas,129.62,2016-07,7,False,
2016,GOLFO SAN JORGE,Tight gas,0.0,2016-07,7,False,
2016,LOS BOLSONES,Producción convencional,0.0,2016-07,7,False,
2016,LOS BOLSONES,Shale gas,0.0,2016-07,7,False,
2016,LOS BOLSONES,Tight gas,0.0,2016-07,7,False,
2016,MALVINAS,Producción convencional,0.0,2016-07,7,False,
2016,MALVINAS,Shale gas,0.0,2016-07,7,False,
2016,MALVINAS,Tight gas,0.0,2016-07,7,False,
2016,NEUQUINA,Producción convencional,1342553.5969254894,2016-07,7,False,
2016,NEUQUINA,Shale gas,137270.366472,2016-07,7,False,
2016,NEUQUINA,Tight gas,757615.3956025105,2016-07,7,False,
2016,ÑIRIHUAU,Producción convencional,0.0,2016-07,7,False,
2016,ÑIRIHUAU,Shale gas,0.0,2016-07,7,False,
2016,ÑIRIHUAU,Tight gas,0.0,2016-07,7,False,
2016,NORESTE,Producción convencional,0.0,2016-07,7,False,
2016,NORESTE,Shale gas,0.0,2016-07,7,False,
2016,NORESTE,Tight gas,0.0,2016-07,7,False,
2016,NOROESTE,Producción convencional,228611.192,2016-07,7,False,
2016,NOROESTE,Shale gas,0.0,2016-07,7,False,
2016,NOROESTE,Tight gas,0.0,2016-07,7,False,
2016,AUSTRAL,Producción convencional,928651.463323,2016-08,8,False,
2016,AUSTRAL,Shale gas,0.0,2016-08,8,False,
2016,AUSTRAL,Tight gas,7015.47,2016-08,8,False,
2016,CAÑADON ASFALTO,Producción convencional,0.0,2016-08,8,False,
2016,CAÑADON ASFALTO,Shale gas,0.0,2016-08,8,False,
2016,CAÑADON ASFALTO,Tight gas,0.0,2016-08,8,False,
2016,CUYANA,Producción convencional,4502.2577,2016-08,8,False,
2016,CUYANA,Shale gas,0.0,2016-08,8,False,
2016,CUYANA,Tight gas,0.0,2016-08,8,False,
2016,DEL COLORADO,Producción convencional,0.0,2016-08,8,False,
2016,DEL COLORADO,Shale gas,0.0,2016-08,8,False,
2016,DEL COLORADO,Tight gas,0.0,2016-08,8,False,
2016,GOLFO SAN JORGE,Producción convencional,481926.244560297,2016-08,8,False,
2016,GOLFO SAN JORGE,Shale gas,87.18,2016-08,8,False,
2016,GOLFO SAN JORGE,Tight gas,0.0,2016-08,8,False,
2016,LOS BOLSONES,Producción convencional,0.0,2016-08,8,False,
2016,LOS BOLSONES,Shale gas,0.0,2016-08,8,False,
2016,LOS BOLSONES,Tight gas,0.0,2016-08,8,False,
2016,MALVINAS,Producción convencional,0.0,2016-08,8,False,
2016,MALVINAS,Shale gas,0.0,2016-08,8,False,
2016,MALVINAS,Tight gas,0.0,2016-08,8,False,
2016,NEUQUINA,Producción convencional,1322580.839110388,2016-08,8,False,
2016,NEUQUINA,Shale gas,142808.555048,2016-08,8,False,
2016,NEUQUINA,Tight gas,757259.504841602,2016-08,8,False,
2016,ÑIRIHUAU,Producción convencional,0.0,2016-08,8,False,
2016,ÑIRIHUAU,Shale gas,0.0,2016-08,8,False,
2016,ÑIRIHUAU,Tight gas,0.0,2016-08,8,False,
2016,NORESTE,Producción convencional,0.0,2016-08,8,False,
2016,NORESTE,Shale gas,0.0,2016-08,8,False,
2016,NORESTE,Tight gas,0.0,2016-08,8,False,
2016,NOROESTE,Producción convencional,225813.127,2016-08,8,False,
2016,NOROESTE,Shale gas,0.0,2016-08,8,False,
2016,NOROESTE,Tight gas,0.0,2016-08,8,False,
2016,AUSTRAL,Producción convencional,895214.978581,2016-09,9,False,
2016,AUSTRAL,Shale gas,0.0,2016-09,9,False,
2016,AUSTRAL,Tight gas,6764.703,2016-09,9,False,
2016,CAÑADON ASFALTO,Producción convencional,0.0,2016-09,9,False,
2016,CAÑADON ASFALTO,Shale gas,0.0,2016-09,9,False,
2016,CAÑADON ASFALTO,Tight gas,0.0,2016-09,9,False,
2016,CUYANA,Producción convencional,4331.46428,2016-09,9,False,
2016,CUYANA,Shale gas,0.0,2016-09,9,False,
2016,CUYANA,Tight gas,0.0,2016-09,9,False,
2016,DEL COLORADO,Producción convencional,0.0,2016-09,9,False,
2016,DEL COLORADO,Shale gas,0.0,2016-09,9,False,
2016,DEL COLORADO,Tight gas,0.0,2016-09,9,False,
2016,GOLFO SAN JORGE,Producción convencional,461932.856157915,2016-09,9,False,
2016,GOLFO SAN JORGE,Shale gas,60.77,2016-09,9,False,
2016,GOLFO SAN JORGE,Tight gas,0.0,2016-09,9,False,
2016,LOS BOLSONES,Producción convencional,0.0,2016-09,9,False,
2016,LOS BOLSONES,Shale gas,0.0,2016-09,9,False,
2016,LOS BOLSONES,Tight gas,0.0,2016-09,9,False,
2016,MALVINAS,Producción convencional,0.0,2016-09,9,False,
2016,MALVINAS,Shale gas,0.0,2016-09,9,False,
2016,MALVINAS,Tight gas,0.0,2016-09,9,False,
2016,NEUQUINA,Producción convencional,1271811.2529026521,2016-09,9,False,
2016,NEUQUINA,Shale gas,135823.555611,2016-09,9,False,
2016,NEUQUINA,Tight gas,728787.8224863379,2016-09,9,False,
2016,ÑIRIHUAU,Producción convencional,0.0,2016-09,9,False,
2016,ÑIRIHUAU,Shale gas,0.0,2016-09,9,False,
2016,ÑIRIHUAU,Tight gas,0.0,2016-09,9,False,
2016,NORESTE,Producción convencional,0.0,2016-09,9,False,
2016,NORESTE,Shale gas,0.0,2016-09,9,False,
2016,NORESTE,Tight gas,0.0,2016-09,9,False,
2016,NOROESTE,Producción convencional,215117.384,2016-09,9,False,
2016,NOROESTE,Shale gas,0.0,2016-09,9,False,
2016,NOROESTE,Tight gas,0.0,2016-09,9,False,
2016,AUSTRAL,Producción convencional,913307.91532,2016-10,10,False,
2016,AUSTRAL,Shale gas,0.0,2016-10,10,False,
2016,AUSTRAL,Tight gas,7084.827,2016-10,10,False,
2016,CAÑADON ASFALTO,Producción convencional,0.0,2016-10,10,False,
2016,CAÑADON ASFALTO,Shale gas,0.0,2016-10,10,False,
2016,CAÑADON ASFALTO,Tight gas,0.0,2016-10,10,False,
2016,CUYANA,Producción convencional,4198.218,2016-10,10,False,
2016,CUYANA,Shale gas,0.0,2016-10,10,False,
2016,CUYANA,Tight gas,0.0,2016-10,10,False,
2016,DEL COLORADO,Producción convencional,0.0,2016-10,10,False,
2016,DEL COLORADO,Shale gas,0.0,2016-10,10,False,
2016,DEL COLORADO,Tight gas,0.0,2016-10,10,False,
2016,GOLFO SAN JORGE,Producción convencional,479337.292379215,2016-10,10,False,
2016,GOLFO SAN JORGE,Shale gas,0.0,2016-10,10,False,
2016,GOLFO SAN JORGE,Tight gas,0.0,2016-10,10,False,
2016,LOS BOLSONES,Producción convencional,0.0,2016-10,10,False,
2016,LOS BOLSONES,Shale gas,0.0,2016-10,10,False,
2016,LOS BOLSONES,Tight gas,0.0,2016-10,10,False,
2016,MALVINAS,Producción convencional,0.0,2016-10,10,False,
2016,MALVINAS,Shale gas,0.0,2016-10,10,False,
2016,MALVINAS,Tight gas,0.0,2016-10,10,False,
2016,MERCEDES,Producción convencional,0.0,2016-10,10,False,
2016,MERCEDES,Shale gas,0.0,2016-10,10,False,
2016,MERCEDES,Tight gas,0.0,2016-10,10,False,
2016,NEUQUINA,Producción convencional,1300471.529038013,2016-10,10,False,
2016,NEUQUINA,Shale gas,155698.471515,2016-10,10,False,
2016,NEUQUINA,Tight gas,783919.2234469971,2016-10,10,False,
2016,ÑIRIHUAU,Producción convencional,0.0,2016-10,10,False,
2016,ÑIRIHUAU,Shale gas,0.0,2016-10,10,False,
2016,ÑIRIHUAU,Tight gas,0.0,2016-10,10,False,
2016,NORESTE,Producción convencional,0.0,2016-10,10,False,
2016,NORESTE,Shale gas,0.0,2016-10,10,False,
2016,NORESTE,Tight gas,0.0,2016-10,10,False,
2016,NOROESTE,Producción convencional,219059.973,2016-10,10,False,
2016,NOROESTE,Shale gas,0.0,2016-10,10,False,
2016,NOROESTE,Tight gas,0.0,2016-10,10,False,
2016,AUSTRAL,Producción convencional,828471.455188,2016-11,11,False,
2016,AUSTRAL,Shale gas,0.0,2016-11,11,False,
2016,AUSTRAL,Tight gas,6657.321,2016-11,11,False,
2016,CAÑADON ASFALTO,Producción convencional,0.0,2016-11,11,False,
2016,CAÑADON ASFALTO,Shale gas,0.0,2016-11,11,False,
2016,CAÑADON ASFALTO,Tight gas,0.0,2016-11,11,False,
2016,CUYANA,Producción convencional,4029.72163,2016-11,11,False,
2016,CUYANA,Shale gas,0.0,2016-11,11,False,
2016,CUYANA,Tight gas,0.0,2016-11,11,False,
2016,DEL COLORADO,Producción convencional,0.0,2016-11,11,False,
2016,DEL COLORADO,Shale gas,0.0,2016-11,11,False,
2016,DEL COLORADO,Tight gas,0.0,2016-11,11,False,
2016,GOLFO SAN JORGE,Producción convencional,467063.024406069,2016-11,11,False,
2016,GOLFO SAN JORGE,Shale gas,0.0,2016-11,11,False,
2016,GOLFO SAN JORGE,Tight gas,0.0,2016-11,11,False,
2016,LOS BOLSONES,Producción convencional,0.0,2016-11,11,False,
2016,LOS BOLSONES,Shale gas,0.0,2016-11,11,False,
2016,LOS BOLSONES,Tight gas,0.0,2016-11,11,False,
2016,MALVINAS,Producción convencional,0.0,2016-11,11,False,
2016,MALVINAS,Shale gas,0.0,2016-11,11,False,
2016,MALVINAS,Tight gas,0.0,2016-11,11,False,
2016,MERCEDES,Producción convencional,0.0,2016-11,11,False,
2016,MERCEDES,Shale gas,0.0,2016-11,11,False,
2016,MERCEDES,Tight gas,0.0,2016-11,11,False,
2016,NEUQUINA,Producción convencional,1222365.982756017,2016-11,11,False,
2016,NEUQUINA,Shale gas,147214.148937,2016-11,11,False,
2016,NEUQUINA,Tight gas,750246.908306973,2016-11,11,False,
2016,ÑIRIHUAU,Producción convencional,0.0,2016-11,11,False,
2016,ÑIRIHUAU,Shale gas,0.0,2016-11,11,False,
2016,ÑIRIHUAU,Tight gas,0.0,2016-11,11,False,
2016,NORESTE,Producción convencional,0.0,2016-11,11,False,
2016,NORESTE,Shale gas,0.0,2016-11,11,False,
2016,NORESTE,Tight gas,0.0,2016-11,11,False,
2016,NOROESTE,Producción convencional,210972.973,2016-11,11,False,
2016,NOROESTE,Shale gas,0.0,2016-11,11,False,
2016,NOROESTE,Tight gas,0.0,2016-11,11,False,
2016,AUSTRAL,Producción convencional,871029.886801,2016-12,12,False,
2016,AUSTRAL,Shale gas,0.0,2016-12,12,False,
2016,AUSTRAL,Tight gas,7187.291,2016-12,12,False,
2016,CAÑADON ASFALTO,Producción convencional,0.0,2016-12,12,False,
2016,CAÑADON ASFALTO,Shale gas,0.0,2016-12,12,False,
2016,CAÑADON ASFALTO,Tight gas,0.0,2016-12,12,False,
2016,CUYANA,Producción convencional,3825.70545,2016-12,12,False,
2016,CUYANA,Shale gas,0.0,2016-12,12,False,
2016,CUYANA,Tight gas,0.0,2016-12,12,False,
2016,DEL COLORADO,Producción convencional,0.0,2016-12,12,False,
2016,DEL COLORADO,Shale gas,0.0,2016-12,12,False,
2016,DEL COLORADO,Tight gas,0.0,2016-12,12,False,
2016,GOLFO SAN JORGE,Producción convencional,472255.95878474,2016-12,12,False,
2016,GOLFO SAN JORGE,Shale gas,0.0,2016-12,12,False,
2016,GOLFO SAN JORGE,Tight gas,0.0,2016-12,12,False,
2016,LOS BOLSONES,Producción convencional,0.0,2016-12,12,False,
2016,LOS BOLSONES,Shale gas,0.0,2016-12,12,False,
2016,LOS BOLSONES,Tight gas,0.0,2016-12,12,False,
2016,MALVINAS,Producción convencional,0.0,2016-12,12,False,
2016,MALVINAS,Shale gas,0.0,2016-12,12,False,
2016,MALVINAS,Tight gas,0.0,2016-12,12,False,
2016,MERCEDES,Producción convencional,0.0,2016-12,12,False,
2016,NEUQUINA,Producción convencional,1264262.416502908,2016-12,12,False,
2016,NEUQUINA,Shale gas,153623.849691,2016-12,12,False,
2016,NEUQUINA,Tight gas,777586.1678061018,2016-12,12,False,
2016,ÑIRIHUAU,Producción convencional,0.0,2016-12,12,False,
2016,ÑIRIHUAU,Shale gas,0.0,2016-12,12,False,
2016,ÑIRIHUAU,Tight gas,0.0,2016-12,12,False,
2016,NORESTE,Producción convencional,0.0,2016-12,12,False,
2016,NORESTE,Shale gas,0.0,2016-12,12,False,
2016,NORESTE,Tight gas,0.0,2016-12,12,False,
2016,NOROESTE,Producción convencional,214555.849,2016-12,12,False,
2016,NOROESTE,Shale gas,0.0,2016-12,12,False,
2016,NOROESTE,Tight gas,0.0,2016-12,12,False,
2017,AUSTRAL,Producción convencional,903548.554206,2017-01,1,False,
2017,AUSTRAL,Shale gas,0.0,2017-01,1,False,
2017,AUSTRAL,Tight gas,6712.752,2017-01,1,False,
2017,CAÑADON ASFALTO,Producción convencional,0.0,2017-01,1,False,
2017,CAÑADON ASFALTO,Shale gas,0.0,2017-01,1,False,
2017,CAÑADON ASFALTO,Tight gas,0.0,2017-01,1,False,
2017,CUYANA,Producción convencional,4389.72062,2017-01,1,False,
2017,CUYANA,Shale gas,0.0,2017-01,1,False,
2017,CUYANA,Tight gas,0.0,2017-01,1,False,
2017,DEL COLORADO,Producción convencional,0.0,2017-01,1,False,
2017,DEL COLORADO,Shale gas,0.0,2017-01,1,False,
2017,DEL COLORADO,Tight gas,0.0,2017-01,1,False,
2017,GOLFO SAN JORGE,Producción convencional,470571.827697383,2017-01,1,False,
2017,GOLFO SAN JORGE,Shale gas,0.0,2017-01,1,False,
2017,GOLFO SAN JORGE,Tight gas,0.0,2017-01,1,False,
2017,LOS BOLSONES,Producción convencional,0.0,2017-01,1,False,
2017,LOS BOLSONES,Shale gas,0.0,2017-01,1,False,
2017,LOS BOLSONES,Tight gas,0.0,2017-01,1,False,
2017,MALVINAS,Producción convencional,0.0,2017-01,1,False,
2017,MALVINAS,Shale gas,0.0,2017-01,1,False,
2017,MALVINAS,Tight gas,0.0,2017-01,1,False,
2017,MERCEDES,Producción convencional,0.0,2017-01,1,False,
2017,MERCEDES,Shale gas,0.0,2017-01,1,False,
2017,MERCEDES,Tight gas,0.0,2017-01,1,False,
2017,NEUQUINA,Producción convencional,1268884.6344235777,2017-01,1,False,
