anio,empresa,provincia,areayacimiento,idareayacimiento,cuenca,indice_tiempo,mes,produccion_gas_promedio_dia_mm3,areapermisoconcesion,idareapermisoconcesion,tejas_match,tejas_found_in
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BAJO BARDA GONZALEZ,BBGO,NEUQUINA,2010-05,5,22.5226,AL NORTE DE LA DORSAL,NDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BARDA GONZALEZ,BGO,NEUQUINA,2010-05,5,97.6129,AL NORTE DE LA DORSAL,NDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,GUANACO,GUA,NEUQUINA,2010-05,5,650.5677,AL NORTE DE LA DORSAL,NDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,MALLIN DEL NEGRO,MDNE,NEUQUINA,2010-05,5,4.771,AL NORTE DE LA DORSAL,NDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,NB,NB,NEUQUINA,2010-05,5,298.5129,AL NORTE DE LA DORSAL,NDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,NE,NE,NEUQUINA,2010-05,5,1.3258,AL NORTE DE LA DORSAL,NDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,PUESTO ESPINOSA,PEP,NEUQUINA,2010-05,5,33.5677,AL NORTE DE LA DORSAL,NDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,PUESTO ESPINOSA OESTE,PEES,NEUQUINA,2010-05,5,9.9258,AL NORTE DE LA DORSAL,NDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,PUESTO LOPEZ,LOP,NEUQUINA,2010-05,5,15.5419,AL NORTE DE LA DORSAL,NDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,PUESTO LOPEZ ESTE,PLOE,NEUQUINA,2010-05,5,0.6258,AL NORTE DE LA DORSAL,NDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,AGUADA QUINCHAO,AQI,NEUQUINA,2010-05,5,0.0,AL SUR DE LA DORSAL,SDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BORDE COLORADO,BCD,NEUQUINA,2010-05,5,0.0,AL SUR DE LA DORSAL,SDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BORDE COLORADO ESTE,BCE,NEUQUINA,2010-05,5,0.0,AL SUR DE LA DORSAL,SDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BORDE ESPINOSO,BEP,NEUQUINA,2010-05,5,0.0,AL SUR DE LA DORSAL,SDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BORDE ESPINOSO ESTE,BEPE,NEUQUINA,2010-05,5,0.0,AL SUR DE LA DORSAL,SDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,CERRO GRANITO,CRRG,NEUQUINA,2010-05,5,11.1645,AL SUR DE LA DORSAL,SDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,CERRO LOTENA,CLT,NEUQUINA,2010-05,5,0.0,AL SUR DE LA DORSAL,SDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,EL DIVISADERO - GENERAL SAN MARTIN,DSM,NEUQUINA,2010-05,5,0.0,AL SUR DE LA DORSAL,SDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,EL MOGOTITO,LMP,NEUQUINA,2010-05,5,0.0,AL SUR DE LA DORSAL,SDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,ESTRUCTURA INTERMEDIA,ESIN,NEUQUINA,2010-05,5,0.0,AL SUR DE LA DORSAL,SDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,ESTRUCTURA INTERMEDIA NORTE,EINN,NEUQUINA,2010-05,5,0.0,AL SUR DE LA DORSAL,SDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,LOMA FARIAS,Z222,NEUQUINA,2010-05,5,0.0,AL SUR DE LA DORSAL,SDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,LOMA PEDREGOSA,LPED,NEUQUINA,2010-05,5,0.0,AL SUR DE LA DORSAL,SDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,LOMA POTRILLO,Z225,NEUQUINA,2010-05,5,0.0,AL SUR DE LA DORSAL,SDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,PORTEZUELOS,PZL,NEUQUINA,2010-05,5,54.129,AL SUR DE LA DORSAL,SDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,PORTEZUELOS NORTE,PORN,NEUQUINA,2010-05,5,141.3968,AL SUR DE LA DORSAL,SDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,PORTEZUELOS OESTE,PORO,NEUQUINA,2010-05,5,44.1581,AL SUR DE LA DORSAL,SDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,RANQUIL CO,RQC,NEUQUINA,2010-05,5,768.6258,AL SUR DE LA DORSAL,SDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,RANQUIL CO NORTE,RANN,NEUQUINA,2010-05,5,38.2129,AL SUR DE LA DORSAL,SDD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,ANTICLINAL CAMPAMENTO,ANC,NEUQUINA,2010-05,5,155.7258,ANTICLINAL CAMPAMENTO,ANC,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,ANTICLINAL CAMPAMENTO ESTE,ANCE,NEUQUINA,2010-05,5,14.329,ANTICLINAL CAMPAMENTO,ANC,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,ANTICLINAL CAMPAMENTO OESTE,ACO,NEUQUINA,2010-05,5,178.4581,ANTICLINAL CAMPAMENTO,ANC,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,ANTICLINAL CAMPAMENTO SUR,ANCS,NEUQUINA,2010-05,5,154.2355,ANTICLINAL CAMPAMENTO,ANC,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BARDITA ZAPALA,BARZ,NEUQUINA,2010-05,5,18.0,ANTICLINAL CAMPAMENTO,ANC,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,ESTACION RAMON CASTRO,ERCA,NEUQUINA,2010-05,5,0.0,ANTICLINAL CAMPAMENTO,ANC,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BAJO BAGUALES,BBA,NEUQUINA,2010-05,5,82.3194,BAJO BAGUALES,BBA,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,CAMPAMENTO 3,CA3,NEUQUINA,2010-05,5,0.771,BAJO BAGUALES,BBA,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,CHALLACO SUR,CLLS,NEUQUINA,2010-05,5,0.0,BAJO BAGUALES,BBA,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,COLLON CURA,Y058,NEUQUINA,2010-05,5,4.171,COLLON CURA,Z039,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,RANQUIL CO NORTE (CCS),RCN,NEUQUINA,2010-05,5,77.2452,CUTRAL CO SUR,CCS,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,HUINCUL,DAD,NEUQUINA,2010-05,5,92.9129,DADIN,DAD,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,BORDE ESPINOSO ESTE (DHA),BES,NEUQUINA,2010-05,5,0.0,DOS HERMANAS,DHA,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,LOMA PEDREGOSA (DHA),LMPE,NEUQUINA,2010-05,5,0.0,DOS HERMANAS,DHA,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Rio Negro,ESTACION FERNANDEZ ORO,Z155,NEUQUINA,2010-05,5,612.4613,ESTACION FERNANDEZ ORO,FEO,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Rio Negro,JAGÜEL DE BARA,JBA,NEUQUINA,2010-05,5,0.0,JAGÜEL DE BARA,JBA,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Rio Negro,JAGÜEL DE LOS MILICOS,JMI,NEUQUINA,2010-05,5,0.0,JAGÜEL DE LOS MILICOS,JMI,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,CERRO MORADO,CMOR,NEUQUINA,2010-05,5,0.0,LA CALERA,LCA,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,LA CALERA,LCA,NEUQUINA,2010-05,5,0.0,LA CALERA,LCA,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,TRES PICOS,TRPI,NEUQUINA,2010-05,5,1.4839,LA CALERA,LCA,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,LOMA NEGRA NI,NIL,NEUQUINA,2010-05,5,82.629,LOMA NEGRA NI,ZNI,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,LOMA NEGRA NORTE,ZNI,NEUQUINA,2010-05,5,11.8323,LOMA NEGRA NI,ZNI,False,
2010,OIL M&S S.A.,Santa Cruz,PIEDRABUENA,PIBU,AUSTRAL,2010-05,5,0.0,PIEDRABUENA,PIBU,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,MESETA BUENA ESPERANZA,MBE,NEUQUINA,2010-05,5,0.0,MESETA BUENA ESPERANZA,MBE,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,NEUQUEN DEL MEDIO,NME,NEUQUINA,2010-05,5,0.0,NEUQUEN DEL MEDIO,NME,False,
2010,APACHE ENERGIA ARGENTINA S.R.L.,Neuquén,OJO DE AGUA,ODA,NEUQUINA,2010-05,5,0.0,OJO DE AGUA,ODA,False,
2010,APACHE PETROLERA ARGENTINA S.A.,Rio Negro,ALPATACO,ALPA,NEUQUINA,2010-05,5,0.2032,EL SANTIAGUEÑO,SAN,False,
2010,APACHE PETROLERA ARGENTINA S.A.,Rio Negro,COIRON,COIR,NEUQUINA,2010-05,5,0.7,EL SANTIAGUEÑO,SAN,False,
2010,APACHE PETROLERA ARGENTINA S.A.,Rio Negro,DOÑA PAULA,DOPA,NEUQUINA,2010-05,5,0.3032,EL SANTIAGUEÑO,SAN,False,
2010,APACHE PETROLERA ARGENTINA S.A.,Rio Negro,EL QUEMADO,ELQU,NEUQUINA,2010-05,5,6.1806,EL SANTIAGUEÑO,SAN,False,
2010,APACHE PETROLERA ARGENTINA S.A.,Rio Negro,EL SANTIAGUEÑO,SAN,NEUQUINA,2010-05,5,11.4226,EL SANTIAGUEÑO,SAN,False,
2010,APACHE PETROLERA ARGENTINA S.A.,Rio Negro,LOS RAMBLONES,LORA,NEUQUINA,2010-05,5,4.2452,EL SANTIAGUEÑO,SAN,False,
2010,APACHE PETROLERA ARGENTINA S.A.,Rio Negro,LOS RAMBLONES NORTE,LORN,NEUQUINA,2010-05,5,0.6581,EL SANTIAGUEÑO,SAN,False,
2010,APACHE PETROLERA ARGENTINA S.A.,Rio Negro,PUNTA ROSADA,PURO,NEUQUINA,2010-05,5,0.0,EL SANTIAGUEÑO,SAN,False,
2010,APACHE PETROLERA ARGENTINA S.A.,Rio Negro,TOMILLO 1001,TOM1,NEUQUINA,2010-05,5,0.0,EL SANTIAGUEÑO,SAN,False,
2010,APACHE PETROLERA ARGENTINA S.A.,Rio Negro,TOMILLO 1003,TOM3,NEUQUINA,2010-05,5,0.0,EL SANTIAGUEÑO,SAN,False,
2010,APCO ARGENTINA INC.,Chubut,CAÑADON RAMIREZ,CÑR,GOLFO SAN JORGE,2010-05,5,0.0,CAÑADON RAMIREZ,CÑR,False,
2010,ARGENTA ENERGIA S.A.,Neuquén,COVUNCO NORTE SUR,Y059,NEUQUINA,2010-05,5,0.0,COVUNCO NORTE SUR,Z041,False,
2010,ARGENTA ENERGIA S.A.,Neuquén,EL CORTE,Y061,NEUQUINA,2010-05,5,0.0,EL CORTE,Z045,False,
2010,ARGENTA ENERGIA S.A.,Mendoza,LOMA EL DIVISADERO,LED,NEUQUINA,2010-05,5,0.0,LOMA EL DIVISADERO,LED,False,
2010,CAPEX S.A.,Neuquén,AGUA DEL CAJON,CAO,NEUQUINA,2010-05,5,13.7768,AGUA DEL CAJON,CAO,False,
2010,CAPEX S.A.,Neuquén,EL SALITRAL,ELSA,NEUQUINA,2010-05,5,1968.4255,AGUA DEL CAJON,CAO,False,
2010,CENTRAL INTERNATIONAL CORPORATION (SUCURSAL ARGENTINA),Rio Negro,CATRIEL OESTE,CAP,NEUQUINA,2010-05,5,19.0,CATRIEL OESTE,CAP,False,
2010,CHAÑARES ENERGIA S.A.,Mendoza,CHAÑARES HERRADOS,CHA,CUYANA,2010-05,5,16.7026,CHAÑARES HERRADOS,CHA,False,
2010,CHAÑARES ENERGIA S.A.,Mendoza,PUESTO POZO CERCADO,PCE,CUYANA,2010-05,5,4.4371,PUESTO POZO CERCADO,PCE,False,
2010,OIL M&S S.A.,Mendoza,RIO DIAMANTE,RDIA,NEUQUINA,2010-05,5,0.0,RIO DIAMANTE,RDIA,False,
2010,CHEVRON ARGENTINA S.R.L.,Neuquén,CURAMCHED,CRD,NEUQUINA,2010-05,5,17.0,EL TRAPIAL - CURAMCHED,HUA,False,
2010,CHEVRON ARGENTINA S.R.L.,Neuquén,EL LIMITE,ELIM,NEUQUINA,2010-05,5,2.5339,EL TRAPIAL - CURAMCHED,HUA,False,
2010,PLUSPETROL S.A.,Rio Negro,PUESTO SILVA OESTE,PSI,NEUQUINA,2010-05,5,0.0,LOMA JARILLOSA ESTE - PUESTO SILVA OESTE,LJE,False,
2010,PLUSPETROL S.A.,Salta,BALBUENA ESTE,BAES,NOROESTE,2010-05,5,0.9,PALMAR LARGO,LAR,False,
2010,PLUSPETROL S.A.,Formosa,CAÑADA RICA,CDA,NOROESTE,2010-05,5,1.0645,PALMAR LARGO,LAR,False,
2010,PLUSPETROL S.A.,Salta,EL CHORRO,ECH,NOROESTE,2010-05,5,0.0,PALMAR LARGO,LAR,False,
2010,PLUSPETROL S.A.,Formosa,EL MOLINO,EMO,NOROESTE,2010-05,5,0.0,PALMAR LARGO,LAR,False,
2010,PLUSPETROL S.A.,Formosa,EL POTRILLO,EPO,NOROESTE,2010-05,5,0.2387,PALMAR LARGO,LAR,False,
2010,PLUSPETROL S.A.,Formosa,LA TIGRA NORTE,TIG,NOROESTE,2010-05,5,0.0,PALMAR LARGO,LAR,False,
2010,PLUSPETROL S.A.,Formosa,PALMAR LARGO,PLG,NOROESTE,2010-05,5,79.9929,PALMAR LARGO,LAR,False,
2010,PLUSPETROL S.A.,Formosa,PUESTO LA ENTRADA,PLE,NOROESTE,2010-05,5,1.0,PALMAR LARGO,LAR,False,
2010,PLUSPETROL S.A.,Formosa,RAMON LISTA,RLI,NOROESTE,2010-05,5,5.5,PALMAR LARGO,LAR,False,
2010,PLUSPETROL S.A.,Neuquén,PUESTO BILLAR,PBIL,NEUQUINA,2010-05,5,0.0,PUESTO TOUQUET,PTO,False,
2010,PLUSPETROL S.A.,Neuquén,PUESTO TOUQUET,PTO,NEUQUINA,2010-05,5,165.0884,PUESTO TOUQUET,PTO,False,
2010,PLUSPETROL S.A.,Salta,TARTAGAL OESTE,TOE,NOROESTE,2010-05,5,0.0,TARTAGAL OESTE ,TOE,False,
2010,ROCH S.A.,Tierra del Fuego,ANGOSTURA,AGO,AUSTRAL,2010-05,5,0.0376,ANGOSTURA (CA-14),AGO,False,
2010,ROCH S.A.,Tierra del Fuego,ANGOSTURA SUR,AGSU,AUSTRAL,2010-05,5,0.2372,ANGOSTURA (CA-14),AGO,False,
2010,ROCH S.A.,Tierra del Fuego,CERRO CORTADO,CCT,AUSTRAL,2010-05,5,0.0,ANGOSTURA (CA-14),AGO,False,
2010,ROCH S.A.,Tierra del Fuego,GAVIOTA,GTA,AUSTRAL,2010-05,5,0.0,ANGOSTURA (CA-14),AGO,False,
2010,ROCH S.A.,Tierra del Fuego,LAS LAGUNAS,LLAG,AUSTRAL,2010-05,5,0.0,ANGOSTURA (CA-14),AGO,False,
2010,ROCH S.A.,Mendoza,CAJON DE LOS CABALLOS,CAJ,NEUQUINA,2010-05,5,1.7513,CAJON DE LOS CABALLOS,CAJ,False,
2010,ROCH S.A.,Mendoza,CAJON DE MOLINA,MLN,NEUQUINA,2010-05,5,0.3022,CAJON DE LOS CABALLOS,CAJ,False,
2010,ROCH S.A.,Santa Cruz,CAMPO BREMEN,BRE,AUSTRAL,2010-05,5,94.7963,CAMPO BREMEN,BRE,False,
2010,ROCH S.A.,Santa Cruz,ESTANCIA DOS LAGUNAS,EDOL,AUSTRAL,2010-05,5,186.1248,CAMPO BREMEN,BRE,False,
2010,CHEVRON ARGENTINA S.R.L.,Rio Negro,LA YESERA,LYE,NEUQUINA,2010-05,5,57.3226,LA YESERA,Z053,False,
2010,CHEVRON ARGENTINA S.R.L.,Rio Negro,ANTICLINAL DE MARÍA,AMAR,NEUQUINA,2010-05,5,0.0,LOMA NEGRA,LNE,False,
2010,CHEVRON ARGENTINA S.R.L.,Rio Negro,ANTICLINAL DE MARÍA OCCIDENTAL,AMAO,NEUQUINA,2010-05,5,2.3987,LOMA NEGRA,LNE,False,
2010,CHEVRON ARGENTINA S.R.L.,Rio Negro,ANTICLINAL VIEJO,AVIE,NEUQUINA,2010-05,5,0.0,LOMA NEGRA,LNE,False,
2010,CHEVRON ARGENTINA S.R.L.,Rio Negro,CERRO SOLO,CESO,NEUQUINA,2010-05,5,0.0,LOMA NEGRA,LNE,False,
2010,CHEVRON ARGENTINA S.R.L.,Rio Negro,EL LÁTIGO,ELAI,NEUQUINA,2010-05,5,1.8819,LOMA NEGRA,LNE,False,
2010,CHEVRON ARGENTINA S.R.L.,Rio Negro,EL LÁTIGO OCCIDENTAL,ELAO,NEUQUINA,2010-05,5,5.9919,LOMA NEGRA,LNE,False,
2010,CHEVRON ARGENTINA S.R.L.,Rio Negro,LOMA DE MARÍA,LOMA,NEUQUINA,2010-05,5,48.7694,LOMA NEGRA,LNE,False,
2010,CHEVRON ARGENTINA S.R.L.,Rio Negro,LOMA NEGRA,LNE,NEUQUINA,2010-05,5,7.8935,LOMA NEGRA,LNE,False,
2010,CHEVRON ARGENTINA S.R.L.,Rio Negro,ESTANCIA VIEJA,EVI,NEUQUINA,2010-05,5,3.579,PUESTO FLORES - ESTANCIA VIEJA,EVP,False,
2010,CHEVRON ARGENTINA S.R.L.,Rio Negro,PUESTO PRADO,PPR,NEUQUINA,2010-05,5,0.1306,PUESTO PRADO,PTOP,False,
2010,COLHUE HUAPI S.A.,Chubut,EL JEFE,JEF,GOLFO SAN JORGE,2010-05,5,0.0,ESTANCIA LA ESCONDIDA,ECH,False,
2010,COLHUE HUAPI S.A.,Chubut,EL ZANJON,ELZ,GOLFO SAN JORGE,2010-05,5,0.0,ESTANCIA LA ESCONDIDA,ECH,False,
2010,COLHUE HUAPI S.A.,Chubut,ESTANCIA LA ESCONDIDA,ELA,GOLFO SAN JORGE,2010-05,5,16.6387,ESTANCIA LA ESCONDIDA,ECH,False,
2010,COLHUE HUAPI S.A.,Chubut,PUESTO VERA,PUV,GOLFO SAN JORGE,2010-05,5,0.0,ESTANCIA LA ESCONDIDA,ECH,False,
2010,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,Rio Negro,ANGOSTURA,ATUR,NEUQUINA,2010-05,5,0.2281,ANGOSTURA,ATUR,False,
2010,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,Santa Cruz,LAGUNA DE LOS CAPONES,LDC,AUSTRAL,2010-05,5,45.9855,LAGUNA DE LOS CAPONES,LDC,False,
2010,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,DIADEMA,DIA,GOLFO SAN JORGE,2010-05,5,71.8632,DIADEMA,DIA,False,
2010,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,Chubut,KM. 20,K20,GOLFO SAN JORGE,2010-05,5,0.0477,KM. 20,K20,False,
2010,"CRI HOLDING, INC.",Chubut,KM. 8,KM8,GOLFO SAN JORGE,2010-05,5,0.6264,KM. 8,KO8,False,
2010,DAPETROL S.A.,Chubut,JOSE SEGUNDO,JSE,GOLFO SAN JORGE,2010-05,5,0.0,JOSE SEGUNDO,JSE,False,
2010,ENAP SIPETROL ARGENTINA S.A.,Estado Nacional,MAGALLANES,MAG,AUSTRAL,2010-05,5,690.4184,MAGALLANES,MAG,False,
2010,ENAP SIPETROL ARGENTINA S.A.,Santa Cruz,MAGALLANES,MAG,AUSTRAL,2010-05,5,1149.5065,MAGALLANES,MAG,False,
2010,ENAP SIPETROL ARGENTINA S.A.,Tierra del Fuego,MAGALLANES,MAG,AUSTRAL,2010-05,5,259.3887,MAGALLANES,MAG,False,
2010,ENAP SIPETROL ARGENTINA S.A.,Chubut,PAMPA DEL CASTILLO - LA GUITARRA,Z266,GOLFO SAN JORGE,2010-05,5,22.8339,PAMPA DEL CASTILLO - LA GUITARRA,PAM,False,
2010,ENAP SIPETROL ARGENTINA S.A.,Tierra del Fuego,POSEIDON,POI,AUSTRAL,2010-05,5,213.7187,POSEIDON,Z063,False,
2010,ENARSA ENERGIA ARGENTINA S.A.,La Pampa,EL CALDEN,ELCL,NEUQUINA,2010-05,5,1.9332,MEDANITO SUR,MEDS,False,
2010,ENARSA ENERGIA ARGENTINA S.A.,La Pampa,EL JABALI,ELJB,NEUQUINA,2010-05,5,0.0061,MEDANITO SUR,MEDS,False,
2010,ENARSA ENERGIA ARGENTINA S.A.,La Pampa,EL PUMA,MESR,NEUQUINA,2010-05,5,0.001,MEDANITO SUR,MEDS,False,
2010,ENERGIAL S.A.,La Pampa,SALINA GRANDE I,SGRI,NEUQUINA,2010-05,5,0.0,SALINA GRANDE I,SGRI,False,
2010,EPSUR S.A.,Chubut,MATAMAGALLANES OESTE,MMOE,GOLFO SAN JORGE,2010-05,5,7.0619,MATAMAGALLANES OESTE,MMO,False,
2010,EZ HOLDINGS S.A.,Chubut,CAÑADON PILAR,PIL,GOLFO SAN JORGE,2010-05,5,0.0,CAÑADON PILAR,PIL,False,
2010,EZ HOLDINGS S.A.,Chubut,MINA SALAMANCA,Z257,GOLFO SAN JORGE,2010-05,5,0.0,MINA SALAMANCA,Z059,False,
2010,EZ HOLDINGS S.A.,Chubut,PICO SALAMANCA,PISA,GOLFO SAN JORGE,2010-05,5,0.0,PICO SALAMANCA,PSA,False,
2010,GEOPARK ARGENTINA LTD. (SUCURSAL ARGENTINA),Mendoza,CERRO DOÑA JUANA,CDJ,NEUQUINA,2010-05,5,0.0,CERRO DOÑA JUANA,CDJ,False,
2010,GEOPARK ARGENTINA LTD. (SUCURSAL ARGENTINA),Santa Cruz,DEL MOSQUITO,DMT,AUSTRAL,2010-05,5,2.9087,DEL MOSQUITO,DMT,False,
2010,GEOPARK ARGENTINA LTD. (SUCURSAL ARGENTINA),Santa Cruz,DEL MOSQUITO NORTE,DMTN,AUSTRAL,2010-05,5,0.0,DEL MOSQUITO,DMT,False,
2010,GEOPARK ARGENTINA LTD. (SUCURSAL ARGENTINA),Mendoza,LOMA CORTADERAL,LMC,NEUQUINA,2010-05,5,0.0,LOMA CORTADERAL,LOC,False,
2010,GRECOIL y CIA. S.R.L.,Mendoza,LA PALOMA,LPA,NEUQUINA,2010-05,5,0.0,LA PALOMA,LPA,False,
2010,GRECOIL y CIA. S.R.L.,Mendoza,MINA CERRO DEL ALQUITRAN,MCA,NEUQUINA,2010-05,5,0.0,MINA CERRO DEL ALQUITRAN,MCA,False,
2010,GRECOIL y CIA. S.R.L.,Mendoza,VEGA GRANDE,VEG,NEUQUINA,2010-05,5,0.8581,VEGA GRANDE,VEG,False,
2010,HIGH LUCK GROUP LTD. - SUCURSAL ARGENTINA,Salta,MORILLO,MLLO,NOROESTE,2010-05,5,0.0,MORILLO,MLLO,False,
2010,HIGH LUCK GROUP LTD. - SUCURSAL ARGENTINA,Salta,TARTAGAL ORIENTAL,TAOR,NOROESTE,2010-05,5,0.0,TARTAGAL ORIENTAL,TAOR,False,
2010,INGENIERIA ALPA S.A.,Santa Cruz,ANTICLINAL AGUADA BANDERA,AAB,GOLFO SAN JORGE,2010-05,5,1.5,ANTICLINAL AGUADA BANDERA,AAB,False,
2010,INGENIERIA ALPA S.A.,Santa Cruz,EL VALLE,EVA,GOLFO SAN JORGE,2010-05,5,1.2645,EL VALLE,VAL,False,
2010,INTERENERGY ARGENTINA S.A.,Chubut,CALETA CORDOVA,CCO,GOLFO SAN JORGE,2010-05,5,0.0371,CALETA CORDOVA,CCO,False,
2010,MADALENA ENERGY ARGENTINA SRL ,Formosa,EL CHIVIL,CHI,NOROESTE,2010-05,5,0.3968,EL CHIVIL,CHI,False,
2010,MADALENA ENERGY ARGENTINA SRL ,Salta,PUESTO CLIMACO,CLI,NOROESTE,2010-05,5,15.8065,EL VINALAR,ELV,False,
2010,MADALENA ENERGY ARGENTINA SRL ,Salta,VINALAR NORTE,VIN,NOROESTE,2010-05,5,0.0,EL VINALAR,ELV,False,
2010,MADALENA ENERGY ARGENTINA SRL ,Salta,IPAGUAZU,IPA,NOROESTE,2010-05,5,0.0,IPAGUAZU,IPA,False,
2010,MADALENA ENERGY ARGENTINA SRL ,Formosa,PROA,YPOA,NOROESTE,2010-05,5,6.8516,SURUBI,SBI,False,
2010,MADALENA PETROLEUM (AMERICAS) LTD. (SUCURSAL ARGENTINA),Rio Negro,PUESTO MORALES ESTE,PMES,NEUQUINA,2010-05,5,5.7037,PUESTO MORALES ESTE,EDIP,False,
2010,MADALENA PETROLEUM (AMERICAS) LTD. (SUCURSAL ARGENTINA),Rio Negro,PUESTO MORALES,Z301,NEUQUINA,2010-05,5,136.0719,RINCONADA - PUESTO MORALES,RIN,False,
2010,MADALENA PETROLEUM (AMERICAS) LTD. (SUCURSAL ARGENTINA),Rio Negro,RINCONADA,Z321,NEUQUINA,2010-05,5,0.4973,RINCONADA - PUESTO MORALES,RIN,False,
2010,MEDANITO S.A.,Neuquén,AGUADA DEL CHIVATO,ACY,NEUQUINA,2010-05,5,271.1935,AGUADA DEL CHIVATO - AGUADA BOCAREY,AGZ,False,
2010,MEDANITO S.A.,Neuquén,CUTRAL CO,CUC,NEUQUINA,2010-05,5,86.7419,CUTRAL CO,LCO,False,
2010,MEDANITO S.A.,Neuquén,DOS PICOS,DPI,NEUQUINA,2010-05,5,0.0,DOS PICOS,DPI,False,
2010,MISAHAR ARGENTINA S.A.,Santa Cruz,MATA MAGALLANES ESTE,MME,GOLFO SAN JORGE,2010-05,5,0.0,MATA MAGALLANES ESTE,MME,False,
2010,NECON S.A.,Salta,AGUA BLANCA,AGB,NOROESTE,2010-05,5,0.0,AGUA BLANCA (CNO-1),AGB,False,
2010,"OCCIDENTAL ARGENTINA EXPLORATION AND PRODUCTION, INC.",Mendoza,AGUA BOTADA,BOT,NEUQUINA,2010-05,5,0.0,AGUA BOTADA,BOT,False,
2010,"OCCIDENTAL ARGENTINA EXPLORATION AND PRODUCTION, INC.",Chubut,BELLA VISTA OESTE,BVO,GOLFO SAN JORGE,2010-05,5,0.049,BELLA VISTA OESTE,BVO,False,
2010,"OCCIDENTAL ARGENTINA EXPLORATION AND PRODUCTION, INC.",Santa Cruz,BLOQUE 127,BLO,GOLFO SAN JORGE,2010-05,5,0.1046,BLOQUE 127,BLO,False,
