COMISIÓN NACIONAL DE HIDROCARBUROS,,,,,,,,,,
PRODUCCION POR CONTRATO,,,,,,,,,,
Producción mensual por contrato y operador,,,,,,,,,,
Datos a enero - 2025.,,,,,,,,,,
Notas: Las unidades corresponden a Miles de barriles diarios (Mbd) y Millones de pies cúbicos diarios (MMpcd).,,,,,,,,,,
Hidrocarburos líquidos: Se refiere a la suma de petróleo y condensado.,,,,,,,,,,
Para información geográfica de los contratos visite https://mapa.hidrocarburos.gob.mx,,,,,,,,,,
,,,,,,,,,,
FECHA,CONTRATO,OPERADOR,HIDROCARBUROS_LIQUIDOS_MBD,PETROLEO_MBD,CONDENSADO_MBD,GAS_MMPCD,GAS_ASOC_MMPCD,GAS_NASOC_MMPCD,N2_MMPCD,AGUA_MBD
04/2017,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.194356659,0.194356659,0.0,3.688101104,3.688101104,0.0,0.15774,0.65644546
04/2017,CNH-R01-L03-A18/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,2.283143949,0.0,2.283143949,0.044021,0.012321825
04/2017,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,8.533231689,0.0,8.533231689,0.06331,0.035909723
04/2017,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,1.68693345,0.0,1.68693345,0.008097,0.008698281
04/2017,CNH-R01-L03-A21/2016,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.873336397,0.0,1.873336397,0.006556,0.006554075
04/2017,CNH-R01-L03-A25/2015,RENAISSANCE OIL CORP,0.199936918,0.199936918,0.0,0.81898801,0.81898801,0.0,0.020622,0.02453022
04/2017,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,2.637507122,0.0,2.637507122,0.003692,0.00742455
04/2017,CNH-R01-L03-A5/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.155673228,0.0,1.155673228,0.005778,0.011970344
04/2017,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,0.758462099,0.758462099,0.0,1.379517212,1.379517212,0.0,0.007983,0.699845078
04/2017,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.419141228,0.0,1.419141228,0.02228,0.000503562
05/2017,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,31.14010376,31.14010376,0.0,5.386646856,5.386646856,0.0,0.157183,30.791564807
05/2017,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.221101724,0.221101724,0.0,0.820282538,0.820282538,0.0,0.124986,1.388219729
05/2017,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,2.948473862,0.0,2.948473862,0.002948,0.0
05/2017,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.182836346,0.182836346,0.0,3.732667053,3.732667053,0.0,0.15819,0.631414761
05/2017,CNH-R01-L03-A18/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,2.904912272,0.0,2.904912272,0.071639,0.0
05/2017,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,10.600943113,0.0,10.600943113,0.045057,0.0
05/2017,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,2.423519008,0.0,2.423519008,0.011632,0.0
05/2017,CNH-R01-L03-A21/2016,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,2.428537319,0.0,2.428537319,0.033756,0.0
05/2017,CNH-R01-L03-A25/2015,RENAISSANCE OIL CORP,0.216771832,0.216771832,0.0,0.727144362,0.727144362,0.0,0.018309,0.0251592
05/2017,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,2.72696136,0.0,2.72696136,0.004363,0.0
05/2017,CNH-R01-L03-A5/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,2.06402931,0.0,2.06402931,0.036533,0.0
05/2017,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,0.915775753,0.915775753,0.0,1.177575413,1.177575413,0.0,0.006814,0.527531613
05/2017,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.848056808,0.0,1.848056808,0.003326,0.0
06/2017,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,33.789830262,33.789830262,0.0,6.039223212,6.039223212,0.0,0.136727,30.183061001
06/2017,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.251859604,0.251859604,0.0,0.787873987,0.787873987,0.0,0.116361,1.42275276
06/2017,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,2.62489196,0.0,2.62489196,0.002362,0.0
06/2017,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.192477808,0.192477808,0.0,3.741075169,3.741075169,0.0,0.171977,0.66713812
06/2017,CNH-R01-L03-A18/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,2.828333267,0.0,2.828333267,0.054455,0.0
06/2017,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,10.685204483,0.0,10.685204483,0.080431,0.0
06/2017,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,2.579565304,0.0,2.579565304,0.012381,0.0
06/2017,CNH-R01-L03-A21/2016,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,2.417622614,0.0,2.417622614,0.008461,0.0
06/2017,CNH-R01-L03-A25/2015,RENAISSANCE OIL CORP,0.197007242,0.197007242,0.0,0.86171414,0.86171414,0.0,0.021697,0.01970804
06/2017,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,2.887767553,0.0,2.887767553,0.004042,0.0
06/2017,CNH-R01-L03-A5/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.626950812,0.0,1.626950812,0.008134,0.0
06/2017,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,1.114918392,1.114918392,0.0,1.496103103,1.496103103,0.0,0.008657,0.777628941
06/2017,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.551099554,0.0,1.551099554,0.024352,0.0
07/2017,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,33.752245076,33.752245076,0.0,6.083223489,6.083223489,0.0,0.161996,29.381339216
07/2017,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.052004056,0.052004056,0.0,0.022314723,0.022314723,0.0,0.000252,0.036290238
07/2017,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.240499229,0.240499229,0.0,0.926831451,0.926831451,0.0,0.136883,1.444219238
07/2017,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,2.973315233,0.0,2.973315233,0.003567,0.0
07/2017,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.194147897,0.194147897,0.0,3.913944091,3.913944091,0.0,0.223955,0.6730086
07/2017,CNH-R01-L03-A18/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,3.020833805,0.0,3.020833805,0.057929,0.0
07/2017,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,10.181416551,0.0,10.181416551,0.08071,0.0
07/2017,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,2.360130993,0.0,2.360130993,0.011328,0.0
07/2017,CNH-R01-L03-A21/2016,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,2.208818754,0.0,2.208818754,0.030702,0.0
07/2017,CNH-R01-L03-A25/2015,RENAISSANCE OIL CORP,0.204413304,0.204413304,0.0,0.89389342,0.89389342,0.0,0.022508,0.007912974
07/2017,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,2.858428102,0.0,2.858428102,0.005145,0.0
07/2017,CNH-R01-L03-A5/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.429474895,0.0,1.429474895,0.007147,0.0
07/2017,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,1.1952198,1.1952198,0.0,1.43692439,1.43692439,0.0,0.008315,0.848514308
07/2017,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.627177064,0.0,1.627177064,0.003254,0.0
08/2017,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,34.64914121,34.64914121,0.0,6.351925689,6.351925689,0.0,0.145966,30.005464238
08/2017,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.089021227,0.089021227,0.0,0.049118673,0.049118673,0.0,0.000555,0.026628739
08/2017,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.238078235,0.238078235,0.0,0.938649743,0.938649743,0.0,0.037358,1.446654
08/2017,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,2.857297215,0.0,2.857297215,0.002571,0.003368247
08/2017,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.19879132,0.19879132,0.0,3.958357996,3.958357996,0.0,0.074417,0.668341974
08/2017,CNH-R01-L03-A18/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,3.044764183,0.0,3.044764183,0.008558,0.018640656
08/2017,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,9.005032606,0.0,9.005032606,0.127761,0.03747598
08/2017,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,2.334415654,0.0,2.334415654,0.011205,0.010021451
08/2017,CNH-R01-L03-A21/2016,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,2.340275399,0.0,2.340275399,0.045167,0.012154981
08/2017,CNH-R01-L03-A25/2015,RENAISSANCE OIL CORP,0.201798935,0.201798935,0.0,0.951285045,0.951285045,0.0,0.027016,0.030028722
08/2017,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,3.039049165,0.0,3.039049165,0.004254,0.008207028
08/2017,CNH-R01-L03-A5/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.65039054,0.0,1.65039054,0.006271,0.014574888
08/2017,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,1.371788664,1.371788664,0.0,1.686365763,1.686365763,0.0,0.010335,0.849325896
08/2017,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.584112481,0.0,1.584112481,0.02487,0.000576106
09/2017,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,34.560499027,34.560499027,0.0,6.29983459,6.29983459,0.0,0.209342,28.787904663
09/2017,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.078928081,0.078928081,0.0,0.044121307,0.044121307,0.0,0.000499,0.044635586
09/2017,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.238078235,0.238078235,0.0,1.116151624,1.116151624,0.0,0.044422,1.36824116
09/2017,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,2.702672307,0.0,2.702672307,0.001891,0.003196372
09/2017,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.209592854,0.209592854,0.0,3.974351775,3.974351775,0.0,0.074717,0.67133132
09/2017,CNH-R01-L03-A18/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,3.08508887,0.0,3.08508887,0.006786,0.018681946
09/2017,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,9.203802574,0.0,9.203802574,0.0543,0.042020358
09/2017,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,2.35877262,0.0,2.35877262,0.00283,0.011030664
09/2017,CNH-R01-L03-A21/2016,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,2.356234893,0.0,2.356234893,0.02851,0.013265408
09/2017,CNH-R01-L03-A25/2015,RENAISSANCE OIL CORP,0.190974316,0.190974316,0.0,0.927568611,0.927568611,0.0,0.026342,0.04654452
09/2017,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,3.354686137,0.0,3.354686137,0.012747,0.010325843
09/2017,CNH-R01-L03-A5/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.777785005,0.0,1.777785005,0.005511,0.017209352
09/2017,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,1.120223313,1.120223313,0.0,1.578212495,1.578212495,0.0,0.009672,0.853106538
09/2017,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.729447623,0.0,1.729447623,0.003458,0.000643614
10/2017,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,26.810299042,26.810299042,0.0,4.459916524,4.459916524,0.0,0.148202,22.283539864
10/2017,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.105452716,0.105452716,0.0,0.049367569,0.049367569,0.0,0.000558,0.112211859
10/2017,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.249814478,0.249814478,0.0,1.16740674,1.16740674,0.0,0.053257,1.347031683
10/2017,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,2.762974728,0.0,2.762974728,0.002486,0.004435007
10/2017,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.207483897,0.207483897,0.0,3.983111216,3.983111216,0.0,0.28061,0.679704193
10/2017,CNH-R01-L03-A18/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,2.980398983,0.0,2.980398983,0.006258,0.021544264
10/2017,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,9.116263427,0.0,9.116263427,0.048314,0.05637632
10/2017,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,2.274817457,0.0,2.274817457,0.002957,0.014539582
10/2017,CNH-R01-L03-A21/2016,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,2.038564157,0.0,2.038564157,0.024462,0.015405394
10/2017,CNH-R01-L03-A23/2015,PERSEUS TAJÓN,0.189004979,0.189004979,0.0,0.010182471,0.010182471,0.0,0.00025,0.0
10/2017,CNH-R01-L03-A25/2015,RENAISSANCE OIL CORP,0.193510109,0.193510109,0.0,0.854557924,0.854557924,0.0,0.021517,0.049506812
10/2017,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,3.237367263,0.0,3.237367263,0.011654,0.013681605
10/2017,CNH-R01-L03-A5/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.760917921,0.0,1.760917921,0.005106,0.020810285
10/2017,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,1.022943151,1.022943151,0.0,1.711279339,1.711279339,0.0,0.009903,0.739355846
10/2017,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.632831499,0.0,1.632831499,0.003592,0.000800566
11/2017,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,29.24109898,29.24109898,0.0,4.845512974,4.845512974,0.0,0.161016,25.98377805
11/2017,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.155031371,0.155031371,0.0,0.080795287,0.080795287,0.0,0.000913,0.222529089
11/2017,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.240147348,0.240147348,0.0,1.182135433,1.182135433,0.0,0.061896,1.2988437
11/2017,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,2.735494659,0.0,2.735494659,0.001914,0.004568509
11/2017,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.217116589,0.217116589,0.0,3.898976142,3.898976142,0.0,0.204072,0.6845399
11/2017,CNH-R01-L03-A18/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,2.904958944,0.0,2.904958944,0.005519,0.018885727
11/2017,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,9.237002859,0.0,9.237002859,0.052648,0.059445551
11/2017,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,2.324750384,0.0,2.324750384,0.003487,0.014533632
11/2017,CNH-R01-L03-A21/2016,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.950428115,0.0,1.950428115,0.02321,0.012894025
11/2017,CNH-R01-L03-A23/2015,PERSEUS TAJÓN,0.058487102,0.058487102,0.0,0.004637235,0.004637235,0.0,0.000121,0.0
11/2017,CNH-R01-L03-A25/2015,RENAISSANCE OIL CORP,0.193882749,0.193882749,0.0,0.913760965,0.913760965,0.0,0.023008,0.0450769
11/2017,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,3.288403814,0.0,3.288403814,0.01118,0.013410107
11/2017,CNH-R01-L03-A5/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.531871258,0.0,1.531871258,0.003829,0.0224153
11/2017,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,1.282005483,1.282005483,0.0,2.879473858,2.879473858,0.0,0.018143,0.75414702
11/2017,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.325974534,0.0,1.325974534,0.002784,0.00054809
12/2017,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,32.216475349,32.216475349,0.0,5.749007246,5.749007246,0.0,0.191039,25.893104216
12/2017,CNH-M2-SANTUARIO-EL GOLPE/2017,PERENCO MÉXICO,3.138465968,3.138465968,0.0,2.761726554,2.761726554,0.0,0.020005,0.49008025
12/2017,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.1282838,0.1282838,0.0,0.074293711,0.074293711,0.0,0.00084,0.220611596
12/2017,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.238055754,0.238055754,0.0,1.114582667,1.114582667,0.0,0.038787,1.295090109
12/2017,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,2.316809493,0.0,2.316809493,0.002316,0.004265996
12/2017,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.224850182,0.224850182,0.0,3.893893006,3.893893006,0.0,0.061523,0.6855882
12/2017,CNH-R01-L03-A18/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,3.025433643,0.0,3.025433643,0.00605,0.020537387
12/2017,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,8.896211654,0.0,8.896211654,0.023128,0.055164499
12/2017,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,2.268805132,0.0,2.268805132,0.003856,0.013780748
12/2017,CNH-R01-L03-A21/2016,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,2.178964682,0.0,2.178964682,0.024404,0.014183002
12/2017,CNH-R01-L03-A23/2015,PERSEUS TAJÓN,0.138060217,0.138060217,0.0,0.0061032,0.0061032,0.0,6.2e-05,0.01379698
12/2017,CNH-R01-L03-A25/2015,RENAISSANCE OIL CORP,0.188250657,0.188250657,0.0,0.879488878,0.879488878,0.0,0.017677,0.043622806
12/2017,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,3.053923471,0.0,3.053923471,0.009161,0.012223166
12/2017,CNH-R01-L03-A5/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.596785596,0.0,1.596785596,0.004471,0.023103546
12/2017,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,1.624613185,1.624613185,0.0,1.411404263,1.411404263,0.0,0.008074,0.835326019
12/2017,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.338797499,0.0,1.338797499,0.003213,0.000533231
12/2017,CNH-R02-L02-A1.BG/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,0.104525153,0.0,0.104525153,0.000156,0.00240435
12/2017,CNH-R02-L02-A10.CS/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.236703643,0.0,1.236703643,0.000742,0.0
12/2017,CNH-R02-L02-A4.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,2.491199455,0.0,2.491199455,0.010103,0.075660203
12/2017,CNH-R02-L02-A5.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.191691305,0.0,1.191691305,0.03053,0.004843127
12/2017,CNH-R02-L03-BG-01/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,2.123388539,0.0,2.123388539,0.001583,0.041533171
12/2017,CNH-R02-L03-CS-01/2017,VISTA ENERGY HOLDING II,0.082484482,0.082484482,0.0,0.381228002,0.381228002,0.0,0.001743,0.073042838
12/2017,CNH-R02-L03-VC-02/2017,JAGUAR EXPLORACIÓN Y PRODUCCIÓN 2.3,0.0,0.0,0.0,0.272673329,0.0,0.272673329,0.001963,0.000451612
01/2018,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,34.028717515,34.028717515,0.0,6.392431163,6.392431163,0.0,0.211588,26.225425482
01/2018,CNH-M2-SANTUARIO-EL GOLPE/2017,PERENCO MÉXICO,6.780811474,6.780811474,0.0,6.005806451,6.005806451,0.0,0.025686,1.933898483
01/2018,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.118861099,0.118861099,0.0,0.074896627,0.074896627,0.0,0.000847,0.216116643
01/2018,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.121654978,0.121654978,0.0,0.550335149,0.550335149,0.0,0.019151,0.680312883
01/2018,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,2.583559721,0.0,2.583559721,0.002841,0.0147073
01/2018,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.219597617,0.219597617,0.0,3.924518344,3.924518344,0.0,0.062117,0.691472206
01/2018,CNH-R01-L03-A18/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,2.809860542,0.0,2.809860542,0.005619,0.055688885
01/2018,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,8.712644452,0.0,8.712644452,0.025454,0.097455951
01/2018,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,2.256939793,0.0,2.256939793,0.005078,0.051874618
01/2018,CNH-R01-L03-A21/2016,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,2.202870378,0.0,2.202870378,0.024373,0.028525766
01/2018,CNH-R01-L03-A25/2015,RENAISSANCE OIL CORP,0.099281495,0.099281495,0.0,0.43665807,0.43665807,0.0,0.008773,0.023333129
01/2018,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,3.222379644,0.0,3.222379644,0.009022,0.020395858
01/2018,CNH-R01-L03-A5/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,1.549157076,0.0,1.549157076,0.007,0.058923705
01/2018,CNH-R01-L03-A7/2015,SERVICIOS DE EXTRACCIÓN PETROLERA LIFTING DE MÉXICO,2.00824167,2.00824167,0.0,1.231225234,1.231225234,0.0,0.007829,0.9497598
01/2018,CNH-R01-L03-A8/2015,DUNAS EXPLORACIÓN Y PRODUCCIÓN,0.0,0.0,0.0,1.375239437,0.0,1.375239437,0.003163,0.000748183
01/2018,CNH-R02-L02-A1.BG/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,0.224522591,0.0,0.224522591,0.000843,0.013196715
01/2018,CNH-R02-L02-A10.CS/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,1.463979071,0.0,1.463979071,0.00085,0.0
01/2018,CNH-R02-L02-A4.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,3.798711322,0.0,3.798711322,0.018183,0.027005553
01/2018,CNH-R02-L02-A5.BG/2017,PANTERA EXPLORACIÓN Y PRODUCCIÓN 2.2,0.0,0.0,0.0,2.640226357,0.0,2.640226357,0.040467,0.024766185
01/2018,CNH-R02-L03-BG-01/2017,IBEROAMERICANA DE HIDROCARBUROS CQ,0.0,0.0,0.0,1.735286725,0.0,1.735286725,0.001282,0.043096235
01/2018,CNH-R02-L03-CS-01/2017,VISTA ENERGY HOLDING II,0.094424225,0.094424225,0.0,0.416173903,0.416173903,0.0,0.002253,0.091912238
02/2018,CNH-M1-EK-BALAM/2017,PEMEX EXPLORACIÓN Y PRODUCCIÓN,34.432884019,34.432884019,0.0,6.411020567,6.411020567,0.0,0.209255,28.690071852
02/2018,CNH-M2-SANTUARIO-EL GOLPE/2017,PERENCO MÉXICO,6.358114105,6.358114105,0.0,5.726529067,5.726529067,0.0,0.02499,2.053892857
02/2018,CNH-R01-L03-A1/2015,DIAVAZ OFFSHORE,0.162606668,0.162606668,0.0,0.064599725,0.064599725,0.0,0.00073,0.309487919
02/2018,CNH-R01-L03-A11/2015,RENAISSANCE OIL CORP,0.012978177,0.012978177,0.0,0.05247785,0.05247785,0.0,0.001836,0.101086071
02/2018,CNH-R01-L03-A12/2015,GRUPO MAREÓGRAFO,0.0,0.0,0.0,2.712068422,0.0,2.712068422,0.002604,0.0
02/2018,CNH-R01-L03-A15/2015,RENAISSANCE OIL CORP,0.219194644,0.219194644,0.0,3.92655156,3.92655156,0.0,0.061254,0.691878
02/2018,CNH-R01-L03-A18/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,2.945349097,0.0,2.945349097,0.05577,0.071904771
02/2018,CNH-R01-L03-A2/2015,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,8.56055701,0.0,8.56055701,0.023026,0.003906184
02/2018,CNH-R01-L03-A20/2016,GS OIL & GAS,0.0,0.0,0.0,2.330996988,0.0,2.330996988,0.008414,0.0
02/2018,CNH-R01-L03-A21/2016,CONSORCIO PETROLERO 5M DEL GOLFO,0.0,0.0,0.0,2.153982953,0.0,2.153982953,0.008508,0.0039336
02/2018,CNH-R01-L03-A23/2015,PERSEUS TAJÓN,0.022380066,0.022380066,0.0,0.001242116,0.001242116,0.0,1.4e-05,0.005166621
02/2018,CNH-R01-L03-A3/2015,CMM CALIBRADOR,0.0,0.0,0.0,3.02495635,0.0,3.02495635,0.003622,0.0
