COMISIÓN NACIONAL DE HIDROCARBUROS,,,,,,,,,
PRODUCCION POR ENTIDAD FEDERATIVA,,,,,,,,,
"Datos de producción mensual de aceite, gas, condensado y agua por entidad federativa.",,,,,,,,,
Datos a enero - 2025.,,,,,,,,,
Notas: Las unidades corresponden a Miles de barriles diarios (Mbd) y Millones de pies cúbicos diarios (MMpcd),,,,,,,,,
Este reporte se emite con fines ilustrativos y no puede considerarse como información oficial para la determinación del monto de participaciones en los ingresos petroleros que corresponden a los estados.,,,,,,,,,
"A partir de 2016 se contabiliza la producción de petróleo a una temperatura de 15.56 grados Celsius, de conformidad con lo establecido en los Lineamientos Técnicos en Materia de Medición de Hidrocarburos.",,,,,,,,,
Hidrocarburos líquidos: Se refiere a la suma de petróleo y condensado.,,,,,,,,,
Las cifras están sujetas a revisión.,,,,,,,,,
,,,,,,,,,
FECHA,ENTIDAD_FEDERATIVA,HIDROCARBUROS_LIQUIDOS_MBD,PETROLEO_MBD,CONDENSADO_MBD,GAS_MMPCD,GAS_ASOC_MMPCD,GAS_NASOC_MMPCD,N2_MMPCD,AGUA_MBD
01/2021,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,6.063449528255968,0.0,6.063449528255968,0.04895214954332131,0.13799212469098066
01/2021,NUEVO LEÓN,0.027631421389841388,0.0,0.027631421389841388,185.25289608757151,0.0,185.25289608757151,0.396675674962673,2.749633847507693
01/2021,PUEBLA,7.264076852032374,7.264076852032374,0.0,22.78254130997964,22.78254130997964,0.0,0.05479441981277494,2.7964582686439603
01/2021,SAN LUIS POTOSÍ,0.18742880645161292,0.18742880645161292,0.0,0.024883374998243668,0.024883374998243668,0.0,0.00106204558641554,0.0983816129032258
01/2021,TABASCO,494.03778602812156,447.62357277148686,46.4142132566347,1270.638536010256,994.4517298171806,276.18680619307537,69.76450681753896,134.76726086633414
01/2021,TAMAULIPAS,13.086938798637819,11.89199026052053,1.1949485381172893,370.68514019192776,32.48755049261256,338.1975896993152,1.27950919944403,16.553649901550642
01/2021,VERACRUZ DE IGNACIO DE LA LLAVE,101.81129237239163,78.55023764172722,23.261054730664412,402.6593610361383,116.94162145893625,285.71773957720205,1.9338729540789115,54.711841724161154
02/2021,CAMPECHE,1092.4270885158949,1086.6478378713844,5.779250644510432,2492.4760082155913,2443.2340472551487,49.24196096044239,947.1362060337422,189.31410804391328
02/2021,CHIAPAS,20.20101975198918,18.1025050886945,2.0985146632946785,103.30332318762828,98.03203736640425,5.271285821224026,10.103476161133182,13.979698291729344
02/2021,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,5.968108144489831,0.0,5.968108144489831,0.04833049027003756,0.16671788627434286
02/2021,NUEVO LEÓN,0.02452571031167614,0.0,0.02452571031167614,180.5091101040936,0.0,180.5091101040936,0.4310325771909435,2.7085836849587395
02/2021,PUEBLA,7.3253068428419565,7.3253068428419565,0.0,21.41051312849274,21.41051312849274,0.0,0.05046300042734818,2.9443984509156294
02/2021,SAN LUIS POTOSÍ,0.19157307142857144,0.19157307142857144,0.0,0.03027667805175433,0.03027667805175433,0.0,0.00194747855433852,0.09208424999999999
02/2021,TABASCO,508.5315944377466,463.13061739560425,45.40097704214236,1249.1211935237668,975.3673918192281,273.7538017045386,75.22767717496353,138.68322673413286
02/2021,TAMAULIPAS,13.24665000805082,11.852622073838713,1.3940279342121058,373.82707594708,31.882292627018984,341.944783320061,1.2495221025262313,16.675547749793907
02/2021,VERACRUZ DE IGNACIO DE LA LLAVE,104.30754247670338,79.23571329378596,25.071829182917412,411.54151082027437,112.84961620431466,298.6918946159597,1.9112523541708941,55.032139002605184
03/2021,CAMPECHE,1114.8010322913574,1109.0060172052158,5.795015086141632,2492.6499557097104,2443.4079947492683,49.2419609604424,897.6177746589588,190.62848784130205
03/2021,CHIAPAS,19.913538466495698,18.309497660780586,1.604040805715111,104.53447878185982,99.59094473865105,4.943534043208777,10.278640127175995,14.368743500884664
03/2021,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,5.915345956588167,0.0,5.915345956588167,0.04744696143014996,0.14360222029453548
03/2021,NUEVO LEÓN,0.029252513586016177,0.0,0.029252513586016177,183.90090807711667,0.0,183.90090807711667,0.42902804435273245,2.7646812167961947
03/2021,PUEBLA,7.009309979365131,7.009309979365131,0.0,20.18427537550397,20.18427537550397,0.0,0.0424723252501844,3.079692812891286
03/2021,SAN LUIS POTOSÍ,0.18571216129032259,0.18571216129032259,0.0,0.03061933833656079,0.03061933833656079,0.0,0.0010204557806529,0.09581945161290323
03/2021,TABASCO,513.4434500029737,468.80264335027215,44.6408066527015,1233.0614251955499,971.2895964650197,261.7718287305301,74.10133120501625,145.09455798258813
03/2021,TAMAULIPAS,13.722962155043193,12.006476521335731,1.7164856337074634,385.10575377424914,32.576595743652156,352.529158030597,1.337536576786994,19.184793725258157
03/2021,VERACRUZ DE IGNACIO DE LA LLAVE,107.70348573482006,82.85332502920322,24.85016070561684,405.92084877573814,113.83182719105822,292.08902158467987,3.182905426966947,56.1456950979787
04/2021,CAMPECHE,1101.7433612559587,1095.9412543731635,5.802106882794994,2367.4150209169507,2318.2419987018525,49.17302221509817,838.213588531683,183.470387803329
04/2021,CHIAPAS,19.543237582682487,17.687041965696277,1.856195616986209,103.15605225625272,99.21718882642818,3.938863429824526,10.229875458444848,14.119527488658287
04/2021,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,5.814562080030728,0.0,5.814562080030728,0.0463553613105565,0.11557297965796
04/2021,NUEVO LEÓN,0.027024237114219776,0.0,0.027024237114219776,182.64877346517068,0.0,182.64877346517068,0.42702060439056616,2.448264718859576
04/2021,PUEBLA,6.429266359143518,6.429266359143518,0.0,18.141382660275276,18.141382660275276,0.0,0.03819287398278861,2.789407608830721
04/2021,SAN LUIS POTOSÍ,0.16879443333333333,0.16879443333333333,0.0,0.028643904,0.028643904,0.0,0.00096543974008326,0.10666330000000002
04/2021,TABASCO,517.8890636192996,474.7873391589468,43.10172446035277,1217.2589250211215,962.5614919847375,254.6974330363841,72.15111121677246,148.85491457402512
04/2021,TAMAULIPAS,13.83872296612434,12.300787890378302,1.5379350757460388,376.628214585301,32.49726487937924,344.13094970592175,1.3318649691175328,18.7113350372523
04/2021,VERACRUZ DE IGNACIO DE LA LLAVE,111.06098147513421,87.89242032612948,23.168561149004734,394.8316524661377,116.33254808361339,278.4991043825243,3.107072176608686,57.03881209005183
05/2021,CAMPECHE,1084.5167885781334,1078.24580491519,6.270983662943283,2346.590398933712,2297.3484379847323,49.24196094897974,838.5601513306218,185.74093694946933
05/2021,CHIAPAS,20.856082952345925,19.004401198900602,1.8516817534453238,115.1659151419782,111.25312583079207,3.912789311186139,1.919930549008378,14.579425213175425
05/2021,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,5.48252473866055,0.0,5.48252473866055,0.04485964861308228,0.08069813440579354
05/2021,NUEVO LEÓN,0.02456782757705659,0.0,0.02456782757705659,180.09977640185681,0.0,180.09977640185681,0.3887716168550626,2.3064746520975663
05/2021,PUEBLA,6.364138364881156,6.364138364881156,0.0,18.09705848701616,18.09705848701616,0.0,0.42431961038624927,2.82270298600265
05/2021,SAN LUIS POTOSÍ,0.12784500000000001,0.12784500000000001,0.0,0.019268552961350466,0.019268552961350466,0.0,0.00059635538429372,0.0862206129032258
05/2021,TABASCO,536.8143728357984,473.75667803299535,63.057694802803006,1293.3247591754014,942.6221014987855,350.7026576766159,38.230275703941246,150.84823561373577
05/2021,TAMAULIPAS,13.534995009490013,12.03046964317069,1.5045253663193237,362.0389479637482,31.922122504951602,330.11682545879665,1.2800018334044105,17.533866996833613
05/2021,VERACRUZ DE IGNACIO DE LA LLAVE,117.07875784030207,93.24313199139445,23.835625848907615,405.2996825782517,125.36133897999899,279.93834359825274,2.674113456307658,58.60111855837399
06/2021,CAMPECHE,1069.8775443019592,1064.2121587488407,5.66538555311854,2262.41608742866,2213.3809427042465,49.035144724413215,818.8432314312024,185.7947699159494
06/2021,CHIAPAS,21.539254690614143,19.326569324571686,2.2126853660424595,119.59128295245662,114.51457470169335,5.076708250763274,1.9963559065977712,15.0021130792446
06/2021,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,5.911940543023629,0.0,5.911940543023629,0.06552896514087839,0.06310766041932
06/2021,NUEVO LEÓN,0.01748920147238068,0.0,0.01748920147238068,177.7628406043638,0.0,177.7628406043638,0.4071472829343854,2.114523517139624
06/2021,PUEBLA,6.300147760682974,6.300147760682974,0.0,16.87067262626446,16.87067262626446,0.0,0.07524766895221907,2.81390811467009
06/2021,SAN LUIS POTOSÍ,0.14255276666666666,0.14255276666666666,0.0,0.023948673527327543,0.023948673527327543,0.0,0.00097644827394832,0.07219346666666666
06/2021,TABASCO,565.5824855674283,486.79853109457275,78.78395447285556,1370.458702903876,944.9244863763226,425.53421652755344,29.447355196497586,142.96492549861435
06/2021,TAMAULIPAS,12.992254083138159,11.610516695778315,1.3817373873598429,354.8993194101668,30.98373723494682,323.91558217522004,1.281771070483927,16.45615343823394
06/2021,VERACRUZ DE IGNACIO DE LA LLAVE,117.79232980004001,92.64394896126159,25.14838083877842,414.009226413096,127.92990055245613,286.07932586063987,2.3667523537275237,57.36660791674085
07/2021,CAMPECHE,1062.9896729085076,1057.4640696545307,5.525603253976936,2232.252044862165,2183.6401014313547,48.62881912395303,817.8945256300941,186.61971625466916
07/2021,CHIAPAS,23.41661597450309,19.459445293247008,3.957170681256084,124.12383640909535,114.28765654964337,9.83617985945198,2.0784614651868534,13.182852428655812
07/2021,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,5.87760708874663,0.0,5.87760708874663,0.06591531961827454,0.08693315247965805
07/2021,NUEVO LEÓN,0.02059281876001953,0.0,0.02059281876001953,176.76688152289668,0.0,176.76688152289668,0.40932512525779696,1.986006279849509
07/2021,PUEBLA,6.124656330532028,6.124656330532028,0.0,16.853565973924084,16.853565973924084,0.0,0.0747367058841447,2.328536928428741
07/2021,SAN LUIS POTOSÍ,0.16938387096774193,0.16938387096774193,0.0,0.03024614728075904,0.03024614728075904,0.0,0.00090792278250161,0.054343903225806456
07/2021,TABASCO,569.6440214322525,480.7149895538828,88.92903187836973,1388.4256916927955,920.6905414202539,467.73515027254155,25.37789515356938,135.53131897929347
07/2021,TAMAULIPAS,13.242438035937633,11.93524355811323,1.3071944778244025,349.9046644409859,31.170778459994427,318.7338859809915,1.2957001328783562,16.256905973233504
07/2021,VERACRUZ DE IGNACIO DE LA LLAVE,119.20214357227457,93.4863400329035,25.71580353937107,419.5887106541457,134.3766378030977,285.212072851048,2.5233301211184442,57.213026994957005
08/2021,CAMPECHE,1004.2330027427219,998.8374995556707,5.395503187051253,2159.9018161395184,2111.3492426325415,48.552573506977005,806.2028897512722,175.9021057710144
08/2021,CHIAPAS,24.157238311478313,19.906308689027732,4.250929622450583,118.55983990377982,107.45176259887334,11.108077304906464,1.7347131001930778,12.726136166083645
08/2021,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,5.658088223885027,0.0,5.658088223885027,0.0622647623053892,0.1468505974464774
08/2021,NUEVO LEÓN,0.01813134750309387,0.0,0.01813134750309387,176.0989958070762,0.0,176.0989958070762,0.4322835822189198,2.303259516565101
08/2021,PUEBLA,6.330954015788239,6.330954015788239,0.0,16.29037205132212,16.29037205132212,0.0,0.08957655235541179,2.3068178497608307
08/2021,SAN LUIS POTOSÍ,0.1714298064516129,0.1714298064516129,0.0,0.04770210334150099,0.04770210334150099,0.0,0.002250494306752,0.07036648387096775
08/2021,TABASCO,588.3807793170025,490.2168896808121,98.16388963619048,1403.5518404560682,913.3832992142245,490.1685412418438,25.275057349434825,145.24065436713653
08/2021,TAMAULIPAS,12.99242224838712,11.68356480342588,1.3088574449612398,354.21833559785364,30.3851723311781,323.83316326667557,1.2309650851569356,16.400582190446183
08/2021,VERACRUZ DE IGNACIO DE LA LLAVE,115.50295428842286,89.09437299538743,26.40858129303543,415.271249442401,133.58448431354537,281.68676512885554,3.204425032650716,54.83943774147228
09/2021,CAMPECHE,1032.3449018390138,1026.9815775984102,5.3633242406035,2220.8101622267645,2172.2575887197877,48.552573506977005,821.6293635923953,182.05002725531654
09/2021,CHIAPAS,26.864745729123015,22.722799412559734,4.141946316563283,113.98453858351081,102.61736701342522,11.367171570085592,1.8155316342370504,14.871996134379119
09/2021,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,5.853448775795706,0.0,5.853448775795706,0.063581801569549,0.07037447727728001
09/2021,NUEVO LEÓN,0.01883223,0.0,0.01883223,177.165269210899,0.0,177.165269210899,0.41089087184343437,2.501823351394634
09/2021,PUEBLA,6.257402769808528,6.257402769808528,0.0,15.95584892277249,15.95584892277249,0.0,0.08743815942749372,2.135604183921175
09/2021,SAN LUIS POTOSÍ,0.18055523333333334,0.18055523333333334,0.0,0.03278615649955851,0.03278615649955851,0.0,0.00137512772145181,0.06655723333333333
09/2021,TABASCO,611.8708673875079,507.72119130118034,104.14967608632757,1421.0098221009496,914.0586281180056,506.9511939829439,18.30329280290796,154.9272035114504
09/2021,TAMAULIPAS,13.549145193908899,12.296582701454259,1.2525624924546392,367.6291591549258,30.96943500148606,336.65972415343975,1.3503752183078594,17.15805906377654
09/2021,VERACRUZ DE IGNACIO DE LA LLAVE,116.0630146488678,89.44107777185799,26.621936877009823,419.3078603224731,136.7721898478732,282.53567047459995,3.8044102860231774,57.50224249463377
10/2021,CAMPECHE,1017.7568285771875,1012.3874391382255,5.369389438961965,2159.2257298761756,2110.6096183550553,48.616111521120324,755.1154648759218,186.7045888953662
10/2021,CHIAPAS,28.19110749058939,23.667302565427715,4.523804925161673,107.75727169222317,97.02273196290646,10.73453972931671,1.7516263094047475,14.522250555250935
10/2021,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,5.463973928956352,0.0,5.463973928956352,0.06147596304169826,0.10361329750349033
10/2021,NUEVO LEÓN,0.022332365939381288,0.0,0.022332365939381288,176.0841996064931,0.0,176.0841996064931,0.4113628636129904,2.3121070780494426
10/2021,PUEBLA,6.131789001027166,6.131789001027166,0.0,15.750509329646428,15.750509329646428,0.0,0.08387946810978245,2.1024737702279275
10/2021,SAN LUIS POTOSÍ,0.18176367741935484,0.18176367741935484,0.0,0.03212279443978774,0.03212279443978774,0.0,0.00133007966291437,0.07305893548387096
10/2021,TABASCO,616.2613604285136,510.5388681051313,105.72249232338226,1432.5110845614809,915.2570926218212,517.2539919396597,20.68374969022441,163.3035679958518
10/2021,TAMAULIPAS,13.165771427437946,11.96630057145673,1.1994708559812162,363.30636484603315,30.448533313472083,332.8578315325611,1.2294596469393122,17.154242560287937
10/2021,VERACRUZ DE IGNACIO DE LA LLAVE,116.32726846409527,86.86035662412218,29.466911839973093,451.54673690683,140.9285133333597,310.61822357347035,3.8144777323065795,56.81703958917222
11/2021,CAMPECHE,1016.5162713366567,1011.6199332635507,4.896338073106053,2172.4258250129024,2124.165420474284,48.26040453861831,851.3554312079065,192.70677544533584
11/2021,CHIAPAS,28.361439679743075,23.756608314314636,4.6048313654284385,107.54514160172913,97.18394390605246,10.361197695676665,1.9090670867233968,15.062001346341841
11/2021,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,5.391099028560521,0.0,5.391099028560521,0.0587099876833601,0.14403642020966
11/2021,NUEVO LEÓN,0.024157931019841095,0.0,0.024157931019841095,179.0322739125996,0.0,179.0322739125996,0.4562514684684171,2.551470002659425
11/2021,PUEBLA,6.272727341190423,6.272727341190423,0.0,16.23515847059811,16.23515847059811,0.0,0.08215000365065037,2.1660013398648044
11/2021,SAN LUIS POTOSÍ,0.19255166666666668,0.19255166666666668,0.0,0.03240895770669314,0.03240895770669314,0.0,0.00061103848860195,0.07283046666666666
11/2021,TABASCO,617.0808237279066,507.5763206218629,109.50450310604367,1453.4036636696715,925.8071263039426,527.5965373657289,22.354165819668705,165.38249663698073
11/2021,TAMAULIPAS,13.360092647851104,11.973583388315685,1.3865092595354198,361.649177709489,29.88754723272225,331.76163047676675,1.2205712811131677,16.896128408821227
11/2021,VERACRUZ DE IGNACIO DE LA LLAVE,122.13181246077421,91.25386518412165,30.877947276652556,456.98980702522834,139.20557958572954,317.7842274394988,3.091743854331944,55.98563091492197
12/2021,CAMPECHE,1009.8733100108938,1005.5059604956124,4.367349515281325,2106.627956475865,2058.6662865004,47.96166997546506,719.8890158923695,187.97661114739594
12/2021,CHIAPAS,27.656885933347752,23.206709065313493,4.450176868034258,98.61738630416764,89.1226018130592,9.49478449110844,1.9446233724362796,14.858923231573762
12/2021,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,5.199228557155334,0.0,5.199228557155334,0.05490593851315916,0.1681953405264
12/2021,NUEVO LEÓN,0.04183291378343848,0.0,0.04183291378343848,176.5507044522654,0.0,176.5507044522654,0.4791640840139923,2.6249169260460774
12/2021,PUEBLA,6.300121212361487,6.300121212361487,0.0,15.358988746325206,15.358988746325206,0.0,0.07581924029609867,2.3545279757409805
12/2021,SAN LUIS POTOSÍ,0.2085200221687997,0.2085200221687997,0.0,0.030182583491666304,0.030182583491666304,0.0,0.00102121868340073,0.0764031790206149
12/2021,TABASCO,630.2327170788816,514.3645192914005,115.86819778748102,1476.4517957813441,915.0907904127668,561.3610053685773,23.828340391182305,160.3937852956441
12/2021,TAMAULIPAS,12.579777653014425,11.240645080835096,1.3391325721793297,358.786764117766,29.43198614287327,329.3547779748927,1.2305378522711505,16.669972356372554
12/2021,VERACRUZ DE IGNACIO DE LA LLAVE,119.82676459510311,89.1948127028028,30.631951892300304,460.004037165291,129.23725309877267,330.76678406651826,3.121410250796799,56.16204369653906
01/2022,CAMPECHE,1016.7020931430806,1012.3017691640258,4.400323979054769,2090.6593188974184,2042.6976489219533,47.96166997546506,716.5980252400939,181.67074732850602
01/2022,CHIAPAS,28.74567303370092,24.433803512419278,4.311869521281642,94.0281616430955,86.16856474079543,7.859596902300077,1.9100329239286504,14.939966260264065
01/2022,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,5.075711681746149,0.0,5.075711681746149,0.05334475962439424,0.18597315324358063
01/2022,NUEVO LEÓN,0.03118413548387097,0.0,0.03118413548387097,175.64621477938894,0.0,175.64621477938894,0.5094585530846415,2.5533140150066274
01/2022,PUEBLA,6.375029388024768,6.375029388024768,0.0,15.119472080472432,15.119472080472432,0.0,0.0549406525166991,2.6314220580361276
01/2022,SAN LUIS POTOSÍ,0.20875240151321178,0.20875240151321178,0.0,0.030138815507172588,0.030138815507172588,0.0,0.00029785551560684,0.07993741092875636
01/2022,TABASCO,645.4868260518705,510.2176655446603,135.26916050721013,1535.753671497972,896.2269029538244,639.5267685441476,16.514800034310948,159.61184888473403
01/2022,TAMAULIPAS,12.631117087621835,11.32230335577128,1.3088137318505542,356.551724248997,29.980428798877064,326.5712954501199,1.1984742509651152,16.608085292916883
01/2022,VERACRUZ DE IGNACIO DE LA LLAVE,118.17431439531376,87.15900684331376,31.015307552,461.5611800351981,123.67106834712135,337.89011168807673,3.0934630119194515,57.18695743386346
02/2022,CAMPECHE,1002.8328087224027,998.4392659803458,4.393542742056886,2046.7051280711175,1998.7856654907605,47.919462580357056,708.7317664532928,189.915054860191
02/2022,CHIAPAS,31.5511163948807,26.9414073092384,4.609709085642301,95.14331144212146,87.11998215735507,8.023329284766389,1.9639468494235617,14.346801149508064
02/2022,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,4.659353238013487,0.0,4.659353238013487,0.05112165310592823,0.13008429488717144
02/2022,NUEVO LEÓN,0.021185282717102027,0.0,0.021185282717102027,173.1358673646276,0.0,173.1358673646276,0.5899726341294564,2.5586463288717596
02/2022,PUEBLA,6.39244285942461,6.39244285942461,0.0,15.592161997627437,15.592161997627437,0.0,0.07893561924580542,2.208740426655759
02/2022,SAN LUIS POTOSÍ,0.20323084822594342,0.20323084822594342,0.0,0.0496340571185877,0.0496340571185877,0.0,0.00045440552976405,0.07935326180952024
02/2022,TABASCO,643.9425278792071,507.48527336717285,136.45725451203424,1524.8033694969336,899.8942352260424,624.9091342708912,15.927840976248389,157.3234620267801
02/2022,TAMAULIPAS,12.434210054077953,11.083273769733903,1.3509362843440498,353.8094033381177,30.174977105213507,323.63442623290416,1.199165955769199,16.117062527751788
02/2022,VERACRUZ DE IGNACIO DE LA LLAVE,114.52594933823,83.29785040830258,31.228098929927427,459.71309607693667,116.92928229315987,342.78381378377674,3.0918585780403873,54.75607221478856
03/2022,CAMPECHE,976.9982063677169,972.7069279991953,4.2912783685215405,2050.5930326099437,2003.003060017224,47.5899725927196,726.9653194994555,178.4757864822145
03/2022,CHIAPAS,31.36107898338493,27.21421111650179,4.14686786688314,92.7261114889381,86.08420901878637,6.6419024701517415,1.823886632856866,13.246846493727427
03/2022,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,5.386790887395425,0.0,5.386790887395425,0.05876112535115129,0.1653344933726129
03/2022,NUEVO LEÓN,0.02689617083747714,0.0,0.02689617083747714,174.43808875176236,0.0,174.43808875176236,0.5510514405143284,2.6725718994752095
03/2022,PUEBLA,6.549305832716955,6.549305832716955,0.0,14.52270641205095,14.52270641205095,0.0,0.07619356873665172,2.4467086525436543
03/2022,SAN LUIS POTOSÍ,0.19373982319604846,0.19373982319604846,0.0,0.051125713028302495,0.051125713028302495,0.0,0.00044055026916485,0.06970836350231337
03/2022,TABASCO,691.8774878294862,525.844719936044,166.03276789344216,1639.5081217290926,896.9169339176619,742.5911878114308,14.668031535125738,154.24603186398392
03/2022,TAMAULIPAS,12.08929475808814,10.825981201744755,1.2633135563433862,348.7946292256915,30.47882971262423,318.31579951306725,1.1674122110181717,15.64128945122613
03/2022,VERACRUZ DE IGNACIO DE LA LLAVE,115.06095335131042,82.09920508774142,32.961748263568985,475.8429589262784,118.12636693812951,357.71659198814893,3.325397057015645,54.034789407280925
04/2022,CAMPECHE,960.0429795102253,956.2961626302522,3.7468168799732,2068.9091310439935,2022.7300200553232,46.179110988670075,693.2629632648421,182.38646369739405
04/2022,CHIAPAS,30.514900791946495,26.945164563974767,3.569736227971725,90.59390500027101,85.51942841586744,5.074476584403573,1.7876424921718568,13.09867132803614
04/2022,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,5.0720897018145354,0.0,5.0720897018145354,0.05620652010589329,0.14706600825795998
04/2022,NUEVO LEÓN,0.020187936494857946,0.0,0.020187936494857946,172.10836194526632,0.0,172.10836194526632,0.5505785809769147,2.588264490437551
04/2022,PUEBLA,6.398349050070604,6.398349050070604,0.0,14.348721374848594,14.348721374848594,0.0,0.0777993999331408,2.266732018324531
04/2022,SAN LUIS POTOSÍ,0.16695476315030278,0.16695476315030278,0.0,0.03056264057331546,0.03056264057331546,0.0,0.00048686286433287,0.08812517167717684
04/2022,TABASCO,698.6279993553267,525.6478247922992,172.9801745630275,1601.4321997459322,837.6240816706462,763.808118075286,17.47970955781931,159.3776481608215
04/2022,TAMAULIPAS,11.571978249224836,10.508570296473563,1.0634079527512723,342.78371914983313,30.155171000865714,312.6285481489674,1.2023368516774668,15.329385267368954
04/2022,VERACRUZ DE IGNACIO DE LA LLAVE,113.86426452006877,81.0423533728909,32.821911147177865,468.9959449314069,111.39344549196971,357.60249943943717,3.378109269587511,53.05810581266235
05/2022,CAMPECHE,965.3503950342397,961.668006690529,3.6823883437107168,2021.8776276470026,1976.476539641492,45.40108800551036,711.1352899450907,191.8220664295529
05/2022,CHIAPAS,29.576823149484273,26.327168700563718,3.2496544489205568,89.4923425559908,84.9784674195164,4.513875136474389,1.6586652570342606,11.995207003980271
05/2022,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,3.9855937774183996,0.0,3.9855937774183996,0.04281843941582407,0.15676210486583225
05/2022,NUEVO LEÓN,0.018494740263796466,0.0,0.018494740263796466,172.70217742334862,0.0,172.70217742334862,0.581260684692903,2.5752648631232713
05/2022,PUEBLA,6.286479305374312,6.286479305374312,0.0,15.262201002596434,15.262201002596434,0.0,0.08276901685670238,2.238314111811755
05/2022,SAN LUIS POTOSÍ,0.16282719906190285,0.16282719906190285,0.0,0.053453452470460454,0.053453452470460454,0.0,0.00032396144049274,0.060928624197070076
05/2022,TABASCO,710.2508584433732,531.0080524945982,179.24280594877493,1618.7254965070124,833.3112509971138,785.4142455098987,43.26510520297316,173.42556044563102
05/2022,TAMAULIPAS,11.514632077571763,10.32276228332337,1.1918697942483933,344.5661725405537,30.3073606273688,314.2588119131849,1.128775704345806,15.954376310402173
05/2022,VERACRUZ DE IGNACIO DE LA LLAVE,113.13353306307246,80.35430063721809,32.77923242585437,471.69657161118727,113.84921932676318,357.84735228442406,3.481151209832093,53.644452794145096
06/2022,CAMPECHE,966.2409254657885,962.6493905865108,3.5915348792775608,2021.3808008265387,1976.442587254061,44.93821357247759,695.0720178072928,187.06414665388976
06/2022,CHIAPAS,29.18184332044108,26.57005946063171,2.6117838598093672,91.52995810697381,86.3225692761874,5.20738883078641,1.681464215968941,12.85702778456096
06/2022,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,3.389767981462089,0.0,3.389767981462089,0.03433066714451942,0.1628555016
06/2022,NUEVO LEÓN,0.018694811399313394,0.0,0.018694811399313394,171.3288097192167,0.0,171.3288097192167,0.5869706521667136,2.6682038017731493
06/2022,PUEBLA,5.4249116617962425,5.4249116617962425,0.0,15.383375647458957,15.383375647458957,0.0,0.07917777227917092,1.82350764823463
06/2022,SAN LUIS POTOSÍ,0.16974092825628745,0.16974092825628745,0.0,0.06260553895397154,0.06260553895397154,0.0,0.00038518581663399,0.056070122318604185
06/2022,TABASCO,722.0064923036888,541.6161178338397,180.39037446984904,1651.5650112653493,862.2371660711764,789.327845194173,40.38565572728231,173.43024667356136
06/2022,TAMAULIPAS,11.07320418090364,9.870577795500134,1.2026263854035042,350.6787968466647,29.755924680377056,320.9228721662876,1.1156229231902233,16.146403064046147
06/2022,VERACRUZ DE IGNACIO DE LA LLAVE,110.58243270874402,77.85972609751573,32.72270661122829,478.83618500300923,114.78698526502231,364.0491997379869,3.571970426868663,51.03236008071173
07/2022,CAMPECHE,967.9565647677073,964.3841118904418,3.5724528772655635,2075.1382637953334,2030.7760223210653,44.362241474267954,709.87346355073,182.00953017925718
07/2022,CHIAPAS,30.577313307908177,27.234163130840635,3.343150177067545,95.4209781498456,86.29510615885575,9.125871990989848,1.6828878556179787,13.4200646499262
07/2022,COAHUILA DE ZARAGOZA,0.0,0.0,0.0,4.867631829207287,0.0,4.867631829207287,0.05366517406708799,0.15934295081909033
07/2022,NUEVO LEÓN,0.026454448014761017,0.0,0.026454448014761017,170.4558912669234,0.0,170.4558912669234,0.5639452110252131,2.590548036713974
07/2022,PUEBLA,5.494641653108224,5.494641653108224,0.0,15.249652317552568,15.249652317552568,0.0,0.0750186828902064,1.9496030687961323
07/2022,SAN LUIS POTOSÍ,0.16874888666620105,0.16874888666620105,0.0,0.062239962716578445,0.062239962716578445,0.0,0.00026895946745577,0.05024020400696954
07/2022,TABASCO,724.8027208735481,539.7397756331909,185.06294524035715,1659.3909568638312,860.683420730092,798.707536133739,38.024051090321414,163.90039703917668
07/2022,TAMAULIPAS,11.351512715113186,10.152775491975264,1.1987372231379227,349.1090919204618,29.382589072927175,319.7265028475347,1.1849323266751983,15.828457317361226
07/2022,VERACRUZ DE IGNACIO DE LA LLAVE,110.07406696338744,74.88976110941006,35.18430585397738,486.0214543571973,106.46694879265425,379.55450556454304,3.397574945664782,51.07167781242432
08/2022,CAMPECHE,963.415324134714,959.8377018786477,3.577622256066188,2116.0229216580015,2071.6066728717124,44.41624878628899,736.1913958361549,177.75889084515472
08/2022,CHIAPAS,29.860020154076654,26.911375176587324,2.948644977489329,91.76139303312881,83.46977019515387,8.29162283797495,1.628276457892274,14.333961307663813
