COMISIÓN NACIONAL DE HIDROCARBUROS,,,,,,,,,,,,
PRODUCCION POR ASIGNACION,,,,,,,,,,,,
Produccion mensual,,,,,,,,,,,,
Datos a enero - 2025.,,,,,,,,,,,,
Notas: Las unidades corresponden a Miles de barriles diarios (Mbd) y Millones de pies cúbicos diarios (MMpcd).,,,,,,,,,,,,
El nombre de la asignación corresponde a la última.,,,,,,,,,,,,
"A partir de 2016 se contabiliza la producción de petróleo a una temperatura de 15.56 grados Celsius, de conformidad",,,,,,,,,,,,
con lo establecido en los Lineamientos Técnicos en Materia de Medición de Hidrocarburos.,,,,,,,,,,,,
Hidrocarburos líquidos: Se refiere a la suma de petróleo y condensado.,,,,,,,,,,,,
Para información geográfica de las asignaciones visite https://mapa.hidrocarburos.gob.mx,,,,,,,,,,,,
,,,,,,,,,,,,
FECHA,ASIGNACION,NOMBRE,UBICACION,CUENCA,HIDROCARBUROS_LIQUIDOS_MBD,PETROLEO_MBD,CONDENSADO_MBD,GAS_MMPCD,GAS_ASOC_MMPCD,GAS_NASOC_MMPCD,NITROGENO_MMPCD,AGUA_MBD
01/2016,A-0374,A-0374-2M - Campo Yum,Aguas someras,Cuencas del Sureste,0.407519788,0.407519788,0.0,0.803113803,0.803113803,0.0,0.001726,0.280606238
01/2016,A-0375,A-0375-2M - Campo Zaap,Aguas someras,Cuencas del Sureste,288.959478727,288.959478727,0.0,122.625164222,122.625164222,0.0,24.991008,0.243869544
01/2016,A-0003,A-0003-M - Campo Agave,Terrestre,Cuencas del Sureste,1.019092896,1.019092896,0.0,4.344154534,4.344154534,0.0,0.018723,5.125375414
01/2016,A-0027,A-0027-M - Campo Arroyo Prieto,Terrestre,Cuencas del Sureste,1.340711382,1.340711382,0.0,1.368844542,1.368844542,0.0,0.027916,0.240635574
01/2016,A-0029,A-0029-M - Campo Artesa,Terrestre,Cuencas del Sureste,16.596978381,16.596978381,0.0,19.845497151,19.845497151,0.0,1.716635,5.738326567
01/2016,A-0034,A-0034-M - Campo Ayocote,Terrestre,Cuencas del Sureste,13.385430151,13.385430151,0.0,12.219862908,12.219862908,0.0,0.186218,0.047477845
01/2016,A-0036,AE-0036-2M - Campo Bacal,Terrestre,Cuencas del Sureste,1.436396753,1.436396753,0.0,2.086643685,1.27628682,0.810356865,0.053401,0.833297045
01/2016,A-0046,A-0046-M - Campo Bellota,Terrestre,Cuencas del Sureste,4.417600357,4.417600357,0.0,8.386851374,8.386851374,0.0,0.156834,0.845065066
01/2016,A-0047,A-0047-M - Campo Blasillo,Terrestre,Cuencas del Sureste,1.649929537,1.649929537,0.0,10.744773324,9.555995621,1.188777702,0.127945,0.672805697
01/2016,A-0050,A-0050-M - Campo Bricol,Terrestre,Cuencas del Sureste,4.639007823,4.639007823,0.0,7.781243406,7.781243406,0.0,0.335371,0.744022471
01/2016,A-0051,A-0051-M - Campo Brillante,Terrestre,Cuencas del Sureste,0.776910661,0.776910661,0.0,0.594052277,0.594052277,0.0,0.010054,1.003933236
01/2016,A-0057,A-0057-2M - Campo Cactus,Terrestre,Cuencas del Sureste,4.278250878,4.278250878,0.0,13.438034697,13.438034697,0.0,1.229714,3.457766828
01/2016,A-0061,A-0061 - Campo Caparroso-Pijije-Escuintle,Terrestre,Cuencas del Sureste,14.885254803,14.885254803,0.0,40.735830732,40.735830732,0.0,0.191458,6.950229002
01/2016,A-0063,A-0063-M - Campo Cárdenas,Terrestre,Cuencas del Sureste,4.370516468,4.370516468,0.0,16.288812484,16.288812484,0.0,0.860049,1.505696962
01/2016,A-0067,A-0067-M - Campo Castarrical,Terrestre,Cuencas del Sureste,0.247602256,0.247602256,0.0,0.40063469,0.40063469,0.0,0.003124,0.062898
01/2016,A-0083,A-0083-M - Campo Chiapas-Copanó,Terrestre,Cuencas del Sureste,2.932124152,2.932124152,0.0,9.555771238,9.555771238,0.0,0.450936,3.574838262
01/2016,A-0086,A-0086-M - Campo Chilapilla,Terrestre,Cuencas del Sureste,0.0,0.0,0.0,3.253436859,0.0,3.253436859,0.002639,0.0
01/2016,A-0087,A-0087-M - Campo Chinchorro,Terrestre,Cuencas del Sureste,4.937721671,4.937721671,0.0,14.517089432,14.517089432,0.0,0.214852,0.056608195
01/2016,A-0088,A-0088-M - Campo Chipilín,Terrestre,Cuencas del Sureste,0.563428489,0.563428489,0.0,1.61398226,1.61398226,0.0,0.009038,1.455784354
01/2016,A-0092,A-0092-M - Campo Cinco Presidentes,Terrestre,Cuencas del Sureste,5.393382073,5.393382073,0.0,8.276455251,8.266021471,0.010433779,0.395747,1.443610548
01/2016,A-0095,A-0095 - Campo Cobo,Terrestre,Cuencas del Sureste,0.0,0.0,0.0,13.777580048,0.0,13.777580048,0.015706,0.0
01/2016,A-0099,A-0099-M - Campo Comoapa,Terrestre,Cuencas del Sureste,1.71974208,1.71974208,0.0,1.61016776,1.61016776,0.0,0.105949,1.53268223
01/2016,A-0104,A-0104 - Campo Costero,Terrestre,Cuencas del Sureste,10.002497905,10.002497905,0.0,150.219717908,150.219717908,0.0,0.288421,2.326211514
01/2016,A-0108,A-0108-M - Campo Cráter,Terrestre,Cuencas del Sureste,0.983448409,0.983448409,0.0,9.226938902,9.226938902,0.0,0.056284,0.3270696
01/2016,A-0114,A-0114-M - Campo Cunduacán,Terrestre,Cuencas del Sureste,2.675489301,2.675489301,0.0,33.726126043,33.726126043,0.0,16.121088,1.342567956
01/2016,A-0119,A-0119-M - Campo Edén-Jolote,Terrestre,Cuencas del Sureste,5.291283597,5.291283597,0.0,18.34269635,18.34269635,0.0,0.44481,3.547852994
01/2016,A-0121,A-0121 - Campo El Golpe,Terrestre,Cuencas del Sureste,1.165835785,1.165835785,0.0,1.168134529,1.168134529,0.0,0.008293,0.073854424
01/2016,A-0141,A-0141-M - Campo Gaucho,Terrestre,Cuencas del Sureste,0.524511366,0.524511366,0.0,0.37685016,0.37685016,0.0,0.02676,0.135332151
01/2016,A-0144,A-0144-M - Campo Giraldas,Terrestre,Cuencas del Sureste,0.51061079,0.51061079,0.0,36.225072299,36.225072299,0.0,0.746236,0.491618883
01/2016,A-0145,A-0145-M - Campo Guaricho,Terrestre,Cuencas del Sureste,10.433834187,10.433834187,0.0,10.794474016,9.476452079,1.318021937,0.126995,3.955269722
01/2016,A-0154,A-0154 - Campo Hormiguero,Terrestre,Cuencas del Sureste,0.0,0.0,0.0,3.072697708,0.0,3.072697708,0.003794,0.0
01/2016,A-0159,A-0159-M - Campo Íride,Terrestre,Cuencas del Sureste,6.824095098,6.824095098,0.0,85.452247501,85.452247501,0.0,56.988103,4.464231912
01/2016,A-0162,A-0162-M - Campo Jacinto,Terrestre,Cuencas del Sureste,1.271694949,1.271694949,0.0,6.145496057,6.145496057,0.0,0.043633,1.176192606
01/2016,A-0166,A-0166-M - Campo José Colomo,Terrestre,Cuencas del Sureste,0.143993755,0.143993755,0.0,7.924523278,1.011606801,6.912916476,0.008529,0.0062898
01/2016,A-0168,A-0168-M - Campo Jujo-Tecominoacán,Terrestre,Cuencas del Sureste,11.572283485,11.572283485,0.0,87.594831476,87.594831476,0.0,13.559679,8.46383893
01/2016,A-0169,A-0169-M - Campo Juspi,Terrestre,Cuencas del Sureste,0.219233712,0.219233712,0.0,1.613757878,1.613757878,0.0,0.021156,0.2767512
01/2016,A-0187,AE-0187-2M - Campo Lacamango,Terrestre,Cuencas del Sureste,1.353728683,1.353728683,0.0,1.220752187,1.220752187,0.0,0.004022,0.459155387
01/2016,A-0195,A-0195-2M - Campo Los Soldados,Terrestre,Cuencas del Sureste,4.564427144,4.564427144,0.0,17.806085959,16.533164874,1.272921084,0.357777,0.479242172
01/2016,A-0197,A-0197 - Campo Luna-Palapa,Terrestre,Cuencas del Sureste,1.315454318,1.315454318,0.0,7.574923832,7.574923832,0.0,0.034844,4.4783376
01/2016,A-0201,A-0201-2M - Campo Madrefil,Terrestre,Cuencas del Sureste,19.458896139,19.458896139,0.0,34.015915851,34.015915851,0.0,0.411592,1.430828051
01/2016,A-0226,A-0226-M - Campo Mora,Terrestre,Cuencas del Sureste,3.697394315,3.697394315,0.0,7.358731436,7.358731436,0.0,0.256819,0.3836778
01/2016,A-0230,A-0230-M - Campo Muspac,Terrestre,Cuencas del Sureste,0.89810452,0.89810452,0.0,11.987627175,11.987627175,0.0,0.287703,1.959577042
01/2016,A-0232,A-0232 - Campo Narváez,Terrestre,Cuencas del Sureste,0.0,0.0,0.0,20.28768359,0.0,20.28768359,0.084804,1.1824824
01/2016,A-0235,AE-0235-2M - Campo Nelash,Terrestre,Cuencas del Sureste,0.858188758,0.858188758,0.0,1.902425774,1.902425774,0.0,0.038792,0.0440286
01/2016,A-0236,A-0236-M - Campo Níspero,Terrestre,Cuencas del Sureste,0.944981576,0.944981576,0.0,3.867790798,3.867790798,0.0,0.129145,1.075961592
01/2016,A-0244,A-0244-M - Campo Ogarrio,Terrestre,Cuencas del Sureste,10.493914028,10.493914028,0.0,33.263225257,19.977546171,13.285679086,0.67827,1.920823751
01/2016,A-0249,A-0249-M - Campo Oxiacaque,Terrestre,Cuencas del Sureste,1.352001938,1.352001938,0.0,27.167542073,27.167542073,0.0,0.228207,0.728602322
01/2016,A-0250,A-0250-M - Campo Paché,Terrestre,Cuencas del Sureste,1.743013944,1.743013944,0.0,3.011884316,3.011884316,0.0,0.01777,0.7988046
01/2016,A-0252,A-0252-M - Campo Palangre,Terrestre,Cuencas del Sureste,0.552344968,0.552344968,0.0,1.647190848,1.647190848,0.0,0.033602,0.0062898
01/2016,A-0263,A-0263-M - Campo Paredón,Terrestre,Cuencas del Sureste,1.540826705,1.540826705,0.0,3.530095358,3.530095358,0.0,0.216394,1.8492012
01/2016,A-0264,A-0264-2M - Campo Pareto,Terrestre,Cuencas del Sureste,0.622921374,0.622921374,0.0,3.818090107,3.818090107,0.0,0.062234,0.0251592
01/2016,A-0275,A-0275-M - Campo Platanal,Terrestre,Cuencas del Sureste,0.977503486,0.977503486,0.0,2.031109053,2.031109053,0.0,0.055043,1.6605072
01/2016,A-0282,A-0282-M - Campo Puerto Ceiba,Terrestre,Cuencas del Sureste,10.48003137,10.48003137,0.0,7.85820655,7.85820655,0.0,0.161879,17.044343517
01/2016,A-0284,A-0284-2M - Campo Rabasa,Terrestre,Cuencas del Sureste,18.159156793,18.159156793,0.0,30.489186229,30.489186229,0.0,0.914797,2.552238521
01/2016,A-0287,A-0287-M - Campo Rasha,Terrestre,Cuencas del Sureste,0.0,0.0,0.0,1.413720513,0.0,1.413720513,0.001746,0.0
01/2016,A-0291,A-0291-M - Campo Río Nuevo,Terrestre,Cuencas del Sureste,0.649622105,0.649622105,0.0,2.00597823,2.00597823,0.0,0.007823,1.189786683
01/2016,A-0292,A-0292-M - Campo Rodador,Terrestre,Cuencas del Sureste,3.185505903,3.185505903,0.0,4.806382178,4.806382178,0.0,0.106172,1.272162758
01/2016,A-0296,A-0296-M - Campo Samaria,Terrestre,Cuencas del Sureste,40.489398964,40.489398964,0.0,30.430467135,30.430467135,0.0,3.346478,30.646243275
01/2016,A-0300,A-0300-M - Campo San Ramón,Terrestre,Cuencas del Sureste,6.557277393,6.557277393,0.0,5.87399341,5.87399341,0.0,0.132398,1.844534564
01/2016,A-0305,A-0305-M - Campo Sen,Terrestre,Cuencas del Sureste,5.779947569,5.779947569,0.0,22.214638221,22.214638221,0.0,0.146616,9.136644638
01/2016,A-0306,A-0306-M - Campo Shishito,Terrestre,Cuencas del Sureste,6.731993414,6.731993414,0.0,2.882378851,2.882378851,0.0,0.00268,6.285944962
01/2016,A-0310,A-0310-M - Campo Sini,Terrestre,Cuencas del Sureste,14.372853109,14.372853109,0.0,30.791653637,30.791653637,0.0,11.907132,0.773848296
01/2016,A-0312,A-0312-M - Campo Sitio Grande,Terrestre,Cuencas del Sureste,0.162922296,0.162922296,0.0,8.666992741,8.666992741,0.0,0.387414,1.3145682
01/2016,A-0317,A-0317-M - Campo Sunuapa,Terrestre,Cuencas del Sureste,3.764193443,3.764193443,0.0,37.243543799,37.243543799,0.0,2.082658,1.468972644
01/2016,A-0329,A-0329-2M - Campo Teotleco,Terrestre,Cuencas del Sureste,5.286313274,5.286313274,0.0,48.061802344,48.061802344,0.0,0.715159,0.738950052
01/2016,A-0331,A-0331-M - Campo Tepetitán,Terrestre,Cuencas del Sureste,0.0,0.0,0.0,8.804460742,0.0,8.804460742,0.02746,0.0
01/2016,A-0332,A-0332-2M - Campo Terra,Terrestre,Cuencas del Sureste,22.75130877,22.75130877,0.0,62.919279804,62.919279804,0.0,0.408975,2.651049252
01/2016,A-0338,A-0338-3M - Campo Tintal,Terrestre,Cuencas del Sureste,1.083271282,1.083271282,0.0,0.896968453,0.896968453,0.0,0.003318,0.027999754
01/2016,A-0339,AE-0339-2M - Campo Tiumut,Terrestre,Cuencas del Sureste,0.393202699,0.393202699,0.0,1.263272643,1.263272643,0.0,0.024393,0.0188694
01/2016,A-0340,A-0340-M - Campo Tizón,Terrestre,Cuencas del Sureste,29.005175369,29.005175369,0.0,164.59421608,164.59421608,0.0,0.855889,2.568064471
01/2016,A-0342,A-0342-M - Campo Tokal,Terrestre,Cuencas del Sureste,1.233509518,1.233509518,0.0,2.435333862,2.435333862,0.0,0.013881,0.124172825
01/2016,A-0356,A-0356-M - Campo Tupilco,Terrestre,Cuencas del Sureste,6.56962041,6.56962041,0.0,4.791685137,4.791685137,0.0,0.039291,0.737529771
01/2016,A-0359,A-0359 - Campo Usumacinta,Terrestre,Cuencas del Sureste,0.0,0.0,0.0,3.506026872,0.0,3.506026872,0.004329,0.0
01/2016,A-0372,A-0372-M - Campo Yagual,Terrestre,Cuencas del Sureste,5.311943108,5.311943108,0.0,16.052874442,16.052874442,0.0,0.436638,0.610110594
01/2016,A-0395,AE-0395-2M - Magallanes-Tucán-Pajonal,Terrestre,Cuencas del Sureste,5.973105429,5.973105429,0.0,9.491149121,9.491149121,0.0,0.065416,2.737686168
01/2016,A-0396,A-0396 - Santuario,Terrestre,Cuencas del Sureste,4.859176372,4.859176372,0.0,2.633239098,2.633239098,0.0,0.011586,0.346953492
01/2016,AR-0404,AR-0404-3M - Campo Ayapa,Terrestre,Cuencas del Sureste,0.175505698,0.175505698,0.0,0.173896323,0.173896323,0.0,0.002399,0.188694
01/2016,AR-0408,AR-0408 - Campo Cafeto,Terrestre,Cuencas del Sureste,0.125267871,0.125267871,0.0,0.551509845,0.551509845,0.0,0.000583,0.0
01/2016,AR-0413,AR-0413 - Campo Catedral,Terrestre,Cuencas del Sureste,0.012520342,0.012520342,0.0,0.591247498,0.591247498,0.0,0.017087,0.0377388
01/2016,AR-0417,AR-0417 - Campo Cuichapa-Poniente,Terrestre,Cuencas del Sureste,0.545244549,0.545244549,0.0,1.356391319,1.356391319,0.0,0.005112,0.1949838
01/2016,AR-0433,AR-0433 - Campo Malva,Terrestre,Cuencas del Sureste,0.193600853,0.193600853,0.0,2.173479656,2.173479656,0.0,0.046099,1.15914927
01/2016,AR-0437,AR-0437 - Campo Moloacán,Terrestre,Cuencas del Sureste,0.532686354,0.532686354,0.0,0.366304193,0.366304193,0.0,0.000748,0.486952266
01/2016,AR-0438,AR-0438 - Campo Mundo Nuevo,Terrestre,Cuencas del Sureste,0.25293774,0.25293774,0.0,3.385256549,3.385256549,0.0,0.055518,1.342770851
01/2016,AR-0465,AR-0465 - Campo Topén,Terrestre,Cuencas del Sureste,0.263850558,0.263850558,0.0,0.817873674,0.817873674,0.0,0.015817,0.011362219
01/2016,AR-0467,AR-0467 - Campo Vernet,Terrestre,Cuencas del Sureste,0.310630481,0.310630481,0.0,0.195379352,0.195379352,0.0,8.5e-05,0.217505341
01/2016,AR-0468,AR-0468 - Campo Acahual,Terrestre,Cuencas del Sureste,0.0,0.0,0.0,0.561358235,0.0,0.561358235,0.000617,0.0
01/2016,AR-0469,AR-0469 - Campo Viche,Terrestre,Cuencas del Sureste,0.0,0.0,0.0,2.619133057,0.0,2.619133057,0.006072,0.0
01/2016,AR-0470,AR-0470-2M - Campo Arroyo Zanapa,Terrestre,Cuencas del Sureste,0.131533417,0.131533417,0.0,1.638103363,1.638103363,0.0,0.014087,0.0062898
01/2016,AR-0471,AR-0471-2M - Campo La Central,Terrestre,Cuencas del Sureste,0.0,0.0,0.0,0.39300569,0.0,0.39300569,0.006406,0.0
01/2016,A-0399,A-0399-M - Monclova,Terrestre,Sabinas,0.0,0.0,0.0,9.496140505,0.0,9.496140505,0.17805,0.008789456
01/2016,A-0401,A-0401-M - Pirineo,Terrestre,Sabinas,0.0,0.0,0.0,11.898567573,0.0,11.898567573,0.096996,0.134138963
01/2016,A-0037,A-0037-M - Campo Bagre,Aguas someras,Tampico-Misantla,2.071215755,2.071215755,0.0,5.487646267,5.487646267,0.0,0.0,1.459485192
01/2016,A-0065,A-0065-M - Campo Carpa,Aguas someras,Tampico-Misantla,0.948454489,0.948454489,0.0,0.104843957,0.104843957,0.0,0.0,1.246224491
01/2016,A-0189,A-0189-M - Campo Lankahuasa,Aguas someras,Tampico-Misantla,0.0,0.0,0.0,15.867761246,0.0,15.867761246,0.020628,0.0
01/2016,A-0206,A-0206-M - Campo Marsopa,Aguas someras,Tampico-Misantla,0.169434044,0.169434044,0.0,0.045213044,0.045213044,0.0,0.0,0.207000462
01/2016,A-0390,AE-0390-M - Arenque,Aguas someras,Tampico-Misantla,4.193385198,4.193385198,0.0,23.507869161,23.507869161,0.0,0.0,2.117723921
01/2016,A-0002,A-0002-M - Campo Acuatempa,Terrestre,Tampico-Misantla,0.345248501,0.345248501,0.0,0.370805844,0.370805844,0.0,0.003533,0.453669071
01/2016,A-0004,A-0004-3M - Campo Agua Fría,Terrestre,Tampico-Misantla,4.430146632,4.430146632,0.0,25.077110797,25.077110797,0.0,0.0,1.058210329
01/2016,A-0006,A-0006-M - Campo Aguacate,Terrestre,Tampico-Misantla,0.940914946,0.940914946,0.0,0.331876757,0.331876757,0.0,0.138811,0.666121007
01/2016,A-0007,A-0007-M - Campo Ahuatepec,Terrestre,Tampico-Misantla,0.011949377,0.011949377,0.0,0.004863595,0.004863595,0.0,8.8e-05,0.00280173
01/2016,A-0010,A-0010-M - Campo Álamo San Isidro,Terrestre,Tampico-Misantla,0.051855422,0.051855422,0.0,0.022216398,0.022216398,0.0,0.000401,0.071986718
01/2016,A-0074,A-0074-M - Campo Cerro del Carbón,Terrestre,Tampico-Misantla,0.107829538,0.107829538,0.0,0.148695034,0.148695034,0.0,0.001152,0.141612323
01/2016,A-0084,A-0084-M - Campo Chichimantla,Terrestre,Tampico-Misantla,0.082333494,0.082333494,0.0,0.030694595,0.030694595,0.0,0.000251,0.125093326
01/2016,A-0085,A-0085-M - Campo Chiconcoa,Terrestre,Tampico-Misantla,0.007334268,0.007334268,0.0,0.002909012,0.002909012,0.0,9e-06,0.067970115
01/2016,A-0094,A-0094-3M - Campo Coapechaca,Terrestre,Tampico-Misantla,7.599306687,7.599306687,0.0,21.397995679,21.397995679,0.0,0.148461,3.539092678
01/2016,A-0100,A-0100-M - Campo Copal,Terrestre,Tampico-Misantla,0.144278599,0.144278599,0.0,0.103031317,0.103031317,0.0,0.00034,0.238667696
01/2016,A-0103,A-0103-M - Campo Corralillo,Terrestre,Tampico-Misantla,3.919460074,3.919460074,0.0,18.795994753,18.795994753,0.0,0.0,0.936326592
01/2016,A-0107,A-0107-3M - Campo Coyula,Terrestre,Tampico-Misantla,0.824314263,0.824314263,0.0,3.117862218,3.117862218,0.0,0.048075,0.21705575
01/2016,A-0128,A-0128-M - Campo Escobal,Terrestre,Tampico-Misantla,1.603480072,1.603480072,0.0,6.738434606,6.738434606,0.0,0.046495,0.282998027
01/2016,A-0132,A-0132-M - Campo Ezequiel Ordóñez,Terrestre,Tampico-Misantla,0.344772864,0.344772864,0.0,0.270332376,0.270332376,0.0,0.002089,0.506149511
01/2016,A-0152,A-0152-M - Campo Horcón,Terrestre,Tampico-Misantla,0.05320279,0.05320279,0.0,0.084427884,0.084427884,0.0,0.001232,0.159157842
01/2016,A-0165,A-0165-M - Campo Jiliapa,Terrestre,Tampico-Misantla,0.845631173,0.845631173,0.0,0.459461366,0.459461366,0.0,0.004098,0.967562918
01/2016,A-0215,A-0215-M - Campo Mesa Cerrada,Terrestre,Tampico-Misantla,0.065428458,0.065428458,0.0,0.068535734,0.068535734,0.0,0.00056,0.084654702
01/2016,A-0216,A-0216-2M - Campo Miahuapán,Terrestre,Tampico-Misantla,0.208881077,0.208881077,0.0,0.228340435,0.228340435,0.0,0.001442,0.266218162
01/2016,A-0227,A-0227-M - Campo Moralillo,Terrestre,Tampico-Misantla,0.237445353,0.237445353,0.0,0.197592821,0.197592821,0.0,0.006435,0.219740573
01/2016,A-0228,A-0228-M - Campo Mozutla,Terrestre,Tampico-Misantla,0.117499827,0.117499827,0.0,0.025187495,0.025187495,0.0,0.000474,0.0
01/2016,A-0229,A-0229-M - Campo Muro,Terrestre,Tampico-Misantla,0.129194711,0.129194711,0.0,0.088958117,0.088958117,0.0,0.000434,0.127944356
01/2016,A-0243,A-0243-M - Campo Ocotepec,Terrestre,Tampico-Misantla,0.186861949,0.186861949,0.0,0.081001491,0.081001491,0.0,0.00077,0.317551109
01/2016,A-0255,A-0255-M - Campo Palo Blanco,Terrestre,Tampico-Misantla,0.03497589,0.03497589,0.0,0.049064583,0.049064583,0.0,0.0,0.00568185
01/2016,A-0262,A-0262-M - Campo Papantla,Terrestre,Tampico-Misantla,0.177072542,0.177072542,0.0,0.104001031,0.104001031,0.0,0.001009,0.20493663
01/2016,A-0280,A-0280-3M - Campo Poza Rica,Terrestre,Tampico-Misantla,7.392327448,7.392327448,0.0,10.93662712,10.93662712,0.0,0.133645,19.240254214
01/2016,A-0286,A-0286-M - Campo Rancho Nuevo,Terrestre,Tampico-Misantla,0.657028121,0.657028121,0.0,0.336950729,0.336950729,0.0,0.008542,0.471673585
01/2016,A-0298,A-0298-M - Campo San Diego Chiconcillo,Terrestre,Tampico-Misantla,0.130292993,0.130292993,0.0,0.153249726,0.153249726,0.0,0.010827,0.154678899
01/2016,A-0301,A-0301-M - Campo Santa Águeda,Terrestre,Tampico-Misantla,1.222825413,1.222825413,0.0,0.39751353,0.39751353,0.0,0.004261,1.310000992
01/2016,A-0315,A-0315-M - Campo Solís Tierra Amarilla,Terrestre,Tampico-Misantla,0.175846896,0.175846896,0.0,0.091993884,0.091993884,0.0,0.00736,0.186999813
01/2016,A-0319,A-0319-M - Campo Sur Chinampa Norte de Amatlán,Terrestre,Tampico-Misantla,0.784130498,0.784130498,0.0,0.390686996,0.390686996,0.0,0.020205,0.280085907
01/2016,A-0320,A-0320-M - Campo Sur de Amatlán,Terrestre,Tampico-Misantla,0.765277725,0.765277725,0.0,0.401519784,0.401519784,0.0,0.076111,0.352395791
01/2016,A-0321,A-0321-M - Campo Tajín,Terrestre,Tampico-Misantla,4.58664095,4.58664095,0.0,22.952703784,22.952703784,0.0,0.0,2.919732207
01/2016,A-0323,A-0323-M - Campo Tamaulipas Constituciones,Terrestre,Tampico-Misantla,10.336728134,10.336728134,0.0,11.170302447,11.170302447,0.0,0.223137,7.697404891
01/2016,A-0330,A-0330-M - Campo Tepetate Norte Chinampa,Terrestre,Tampico-Misantla,0.170333214,0.170333214,0.0,0.092916886,0.092916886,0.0,0.010332,0.097289529
01/2016,A-0336,A-0336-M - Campo Tihuatlán,Terrestre,Tampico-Misantla,0.027310567,0.027310567,0.0,0.00327131,0.00327131,0.0,3.1e-05,0.067648313
01/2016,A-0347,A-0347-M - Campo Toteco Cerro Azul,Terrestre,Tampico-Misantla,1.211811889,1.211811889,0.0,0.787256117,0.787256117,0.0,0.134022,0.566118717
01/2016,A-0349,A-0349-M - Campo Tres Hermanos,Terrestre,Tampico-Misantla,1.043048869,1.043048869,0.0,5.175476191,5.175476191,0.0,0.132632,1.262128006
01/2016,A-0370,A-0370-M - Campo Xocotla,Terrestre,Tampico-Misantla,0.014784667,0.014784667,0.0,0.003341086,0.003341086,0.0,3.1e-05,0.098363264
01/2016,A-0376,A-0376-M - Campo Zacamixtle,Terrestre,Tampico-Misantla,0.049585858,0.049585858,0.0,0.022463037,0.022463037,0.0,0.001293,0.012807797
01/2016,A-0381,AE-0381-4M - Pitepec,Terrestre,Tampico-Misantla,0.091397235,0.091397235,0.0,0.100547728,0.100547728,0.0,0.001779,0.008743548
01/2016,A-0382,AE-0382-4M - Amatitlán,Terrestre,Tampico-Misantla,0.013555827,0.013555827,0.0,0.022022735,0.022022735,0.0,0.000287,2.8364e-05
01/2016,A-0385,AE-0385-4M - Soledad,Terrestre,Tampico-Misantla,3.019513336,3.019513336,0.0,7.85817439,7.85817439,0.0,0.090521,0.312052558
01/2016,A-0386,AE-0386-4M - Miahuapán,Terrestre,Tampico-Misantla,0.232578301,0.232578301,0.0,0.216088078,0.216088078,0.0,0.017027,0.195532286
01/2016,A-0387,AE-0387-3M - Humapa,Terrestre,Tampico-Misantla,1.068835262,1.068835262,0.0,3.09840531,3.09840531,0.0,0.0,0.232154503
01/2016,A-0388,AE-0388-2M - Miquetla,Terrestre,Tampico-Misantla,1.815661381,1.815661381,0.0,4.310944274,4.310944274,0.0,0.003372,0.419891958
01/2016,A-0389,AE-0389-M - Altamira,Terrestre,Tampico-Misantla,1.82461081,1.82461081,0.0,0.066747914,0.066747914,0.0,0.000338,0.59223032
01/2016,A-0391,AE-0391-M - Ébano,Terrestre,Tampico-Misantla,11.780795826,11.780795826,0.0,0.934327565,0.934327565,0.0,0.018273,1.625829254
01/2016,A-0392,AE-0392-M - Pánuco,Terrestre,Tampico-Misantla,2.393494353,2.393494353,0.0,7.671711872,7.671711872,0.0,0.033859,1.356322807
01/2016,A-0393,A-0393-M - San Andrés,Terrestre,Tampico-Misantla,2.413088394,2.413088394,0.0,9.524353872,9.524353872,0.0,0.087147,7.778635577
01/2016,A-0394,A-0394-M - Tierra Blanca,Terrestre,Tampico-Misantla,1.295448562,1.295448562,0.0,0.790532802,0.790532802,0.0,0.027631,1.653340691
01/2016,AR-0005,AR-0005-2M - Campo Agua Nacida,Terrestre,Tampico-Misantla,0.547588266,0.547588266,0.0,1.196326263,1.196326263,0.0,0.002303,0.224388311
01/2016,AR-0106,AR-0106-2M - Campo Coyotes,Terrestre,Tampico-Misantla,0.895180639,0.895180639,0.0,1.344206009,1.344206009,0.0,0.022448,0.28021676
01/2016,AR-0266,AR-0266-M - Campo Pastoría,Terrestre,Tampico-Misantla,0.017520574,0.017520574,0.0,0.070548074,0.070548074,0.0,0.001192,0.005727787
01/2016,AR-0406,AR-0406 - Campo Barcodón,Terrestre,Tampico-Misantla,0.298907735,0.298907735,0.0,0.146805518,0.146805518,0.0,0.00166,0.540868422
01/2016,AR-0416,AR-0416-2M - Campo Coyol,Terrestre,Tampico-Misantla,0.32900879,0.32900879,0.0,0.975627636,0.975627636,0.0,9.3e-05,0.119698484
01/2016,AR-0420,AR-0420-3M - Campo Furbero,Terrestre,Tampico-Misantla,4.080377495,4.080377495,0.0,13.05195205,13.05195205,0.0,0.0,2.070158057
01/2016,AR-0423,AR-0423 - Campo Gutiérrez Zamora,Terrestre,Tampico-Misantla,0.042768463,0.042768463,0.0,0.01671985,0.01671985,0.0,6.2e-05,0.109275276
01/2016,AR-0424,AR-0424 - Campo Hallazgo,Terrestre,Tampico-Misantla,0.560653365,0.560653365,0.0,1.660425445,1.660425445,0.0,0.013598,1.28595921
01/2016,AR-0426,AR-0426-3M - Campo Humapa,Terrestre,Tampico-Misantla,1.039633144,1.039633144,0.0,4.173637134,4.173637134,0.0,0.0,0.296015323
01/2016,AR-0435,AR-0435 - Campo Miguel Hidalgo,Terrestre,Tampico-Misantla,0.029751829,0.029751829,0.0,0.648948542,0.648948542,0.0,0.009967,0.235094463
